rocket_id,current_regime,target_regime,improvement_rank,limiting_factor,current_value,easy_median_value,required_change_pct,prob_lift_to_target_regime
R0084,INFEASIBLE,FRAGILE,4,servo_slew_deg_s,83.439333,74.855953,-10.29,0.0025
R0084,INFEASIBLE,FRAGILE,5,mass,1.284519,1.544939,20.27,0.001
R0086,INFEASIBLE,FRAGILE,1,Iyy,0.010686,0.027866,160.77,0.1459
R0086,INFEASIBLE,FRAGILE,2,control_effectiveness,5.658776,8.881821,56.96,0.0582
R0086,INFEASIBLE,FRAGILE,3,best_u_max_frac,0.958151,0.744226,-22.33,0.0417
R0086,INFEASIBLE,FRAGILE,4,servo_slew_deg_s,41.214767,74.855953,81.62,0.0196
R0086,INFEASIBLE,FRAGILE,5,thrust,39.225436,35.274838,-10.07,0.0179
R0087,INFEASIBLE,FRAGILE,1,p_unstable,2.061975,1.152109,-44.13,0.0521
R0087,INFEASIBLE,FRAGILE,2,static_margin,0.216193,0.130246,-39.75,0.0461
R0087,INFEASIBLE,FRAGILE,3,backlash,0.183572,0.046223,-74.82,0.0236
R0087,INFEASIBLE,FRAGILE,4,max_gimbal_deg,13.688974,11.163395,-18.45,0.0194
R0087,INFEASIBLE,FRAGILE,5,control_effectiveness,10.038048,8.881821,-11.52,0.0103
R0088,INFEASIBLE,FRAGILE,1,backlash,0.125999,0.046223,-63.31,0.0991
R0088,INFEASIBLE,FRAGILE,2,Iyy,0.011275,0.027866,147.16,0.0783
R0088,INFEASIBLE,FRAGILE,3,control_effectiveness,11.314867,8.881821,-21.5,0.0737
R0088,INFEASIBLE,FRAGILE,4,best_u_max_frac,0.878551,0.744226,-15.29,0.0274
R0088,INFEASIBLE,FRAGILE,5,max_gimbal_deg,13.17826,11.163395,-15.29,0.015
R0089,INFEASIBLE,FRAGILE,1,backlash,0.127041,0.046223,-63.62,0.1605
R0089,INFEASIBLE,FRAGILE,2,Iyy,0.013666,0.027866,103.91,0.1339
R0089,INFEASIBLE,FRAGILE,3,control_effectiveness,13.575175,8.881821,-34.57,0.0329
R0089,INFEASIBLE,FRAGILE,4,wind_strength,0.128721,0.245771,90.93,0.0128
R0089,INFEASIBLE,FRAGILE,5,thrust,47.932351,35.274838,-26.41,0.0108
R0091,INFEASIBLE,FRAGILE,1,servo_slew_deg_s,25.247604,74.855953,196.49,0.0889
R0091,INFEASIBLE,FRAGILE,2,p_unstable,2.178741,1.152109,-47.12,0.0835
R0091,INFEASIBLE,FRAGILE,3,static_margin,0.20484,0.130246,-36.42,0.0473
R0091,INFEASIBLE,FRAGILE,4,Cm_alpha,-60.85238,-48.954533,19.55,0.0305
R0091,INFEASIBLE,FRAGILE,5,thrust,42.367576,35.274838,-16.74,0.029
R0093,INFEASIBLE,FRAGILE,1,backlash,0.243567,0.046223,-81.02,0.0323
R0093,INFEASIBLE,FRAGILE,2,Iyy,0.022378,0.027866,24.52,0.032
R0093,INFEASIBLE,FRAGILE,3,p_unstable,1.63425,1.152109,-29.5,0.0294
R0093,INFEASIBLE,FRAGILE,4,control_effectiveness,12.172399,8.881821,-27.03,0.0286
R0093,INFEASIBLE,FRAGILE,5,Cm_alpha,-63.38956,-48.954533,22.77,0.0199
R0098,INFEASIBLE,FRAGILE,1,backlash,0.17368,0.046223,-73.39,0.0644
R0098,INFEASIBLE,FRAGILE,2,static_margin,0.226172,0.130246,-42.41,0.0424
R0098,INFEASIBLE,FRAGILE,3,control_effectiveness,12.462038,8.881821,-28.73,0.0368
R0098,INFEASIBLE,FRAGILE,4,servo_slew_deg_s,28.297522,74.855953,164.53,0.0183
R0098,INFEASIBLE,FRAGILE,5,p_unstable,1.606875,1.152109,-28.3,0.0117
R0102,INFEASIBLE,FRAGILE,1,backlash,0.203824,0.046223,-77.32,0.1713
R0102,INFEASIBLE,FRAGILE,2,Iyy,0.011883,0.027866,134.51,0.0305
R0102,INFEASIBLE,FRAGILE,3,deadband,0.115088,0.079617,-30.82,0.0043
R0102,INFEASIBLE,FRAGILE,4,mass,1.234476,1.544939,25.15,0.0022
R0102,INFEASIBLE,FRAGILE,5,best_u_max_frac,0.890554,0.744226,-16.43,0.002
R0103,INFEASIBLE,FRAGILE,1,control_effectiveness,12.322884,8.881821,-27.92,0.035
R0103,INFEASIBLE,FRAGILE,2,servo_slew_deg_s,52.865293,74.855953,41.6,0.0349
R0103,INFEASIBLE,FRAGILE,3,thrust,32.559692,35.274838,8.34,0.0125
R0103,INFEASIBLE,FRAGILE,4,wind_strength,0.364754,0.245771,-32.62,0.0107
R0103,INFEASIBLE,FRAGILE,5,latency_steps,6.0,4.0,-33.33,0.0099
R0104,INFEASIBLE,FRAGILE,1,backlash,0.190105,0.046223,-75.69,0.0976
R0104,INFEASIBLE,FRAGILE,2,Iyy,0.01917,0.027866,45.37,0.0463
R0104,INFEASIBLE,FRAGILE,3,static_margin,0.155635,0.130246,-16.31,0.0208
R0104,INFEASIBLE,FRAGILE,4,p_unstable,1.496178,1.152109,-23.0,0.0158
R0104,INFEASIBLE,FRAGILE,5,control_effectiveness,12.732105,8.881821,-30.24,0.0104
R0105,FRAGILE,EASY,1,backlash,0.148141,0.046223,-68.8,0.7102
R0105,FRAGILE,EASY,2,p_unstable,2.348307,1.152109,-50.94,0.0866
R0105,FRAGILE,EASY,3,static_margin,0.204399,0.130246,-36.28,0.0755
R0105,FRAGILE,EASY,4,Cm_alpha,-63.442006,-48.954533,22.84,0.0418
R0105,FRAGILE,EASY,5,control_effectiveness,12.660825,8.881821,-29.85,0.0408
R0106,FRAGILE,EASY,1,backlash,0.062349,0.046223,-25.86,0.2155
R0106,FRAGILE,EASY,2,Iyy,0.016727,0.027866,66.59,0.1707
R0106,FRAGILE,EASY,3,max_gimbal_deg,14.052876,11.163395,-20.56,0.1137
R0106,FRAGILE,EASY,4,p_unstable,1.907051,1.152109,-39.59,0.1133
R0106,FRAGILE,EASY,5,mass,0.986921,1.544939,56.54,0.1063
R0107,INFEASIBLE,FRAGILE,1,Iyy,0.024305,0.027866,14.65,0.0897
R0107,INFEASIBLE,FRAGILE,2,control_effectiveness,10.578735,8.881821,-16.04,0.0304
R0107,INFEASIBLE,FRAGILE,3,mass,1.890793,1.544939,-18.29,0.0263
R0107,INFEASIBLE,FRAGILE,4,static_margin,0.089289,0.130246,45.87,0.0088
R0107,INFEASIBLE,FRAGILE,5,thrust,35.965474,35.274838,-1.92,0.0076
R0108,FRAGILE,EASY,1,latency_steps,1.0,4.0,300.0,0.158
R0108,FRAGILE,EASY,2,mass,1.083974,1.544939,42.53,0.1282
R0108,FRAGILE,EASY,3,Iyy,0.024234,0.027866,14.99,0.1187
R0108,FRAGILE,EASY,4,wind_strength,0.396037,0.245771,-37.94,0.0995
R0108,FRAGILE,EASY,5,servo_slew_deg_s,53.562096,74.855953,39.76,0.0693
R0109,FRAGILE,EASY,1,backlash,0.098564,0.046223,-53.1,0.5319
R0109,FRAGILE,EASY,2,Iyy,0.010626,0.027866,162.25,0.4383
R0109,FRAGILE,EASY,3,Cm_alpha,-55.865272,-48.954533,12.37,0.0952
R0109,FRAGILE,EASY,4,static_margin,0.11361,0.130246,14.64,0.0251
R0109,FRAGILE,EASY,5,latency_steps,5.0,4.0,-20.0,0.0101
R0110,INFEASIBLE,FRAGILE,1,control_effectiveness,13.976531,8.881821,-36.45,0.0863
R0110,INFEASIBLE,FRAGILE,2,Cm_alpha,-68.339363,-48.954533,28.37,0.063
R0110,INFEASIBLE,FRAGILE,3,backlash,0.097681,0.046223,-52.68,0.0533
R0110,INFEASIBLE,FRAGILE,4,p_unstable,1.42961,1.152109,-19.41,0.0305
R0110,INFEASIBLE,FRAGILE,5,servo_slew_deg_s,57.988481,74.855953,29.09,0.0288
R0111,INFEASIBLE,FRAGILE,1,control_effectiveness,13.808184,8.881821,-35.68,0.0391
R0111,INFEASIBLE,FRAGILE,2,p_unstable,1.832623,1.152109,-37.13,0.033
R0111,INFEASIBLE,FRAGILE,3,Iyy,0.022289,0.027866,25.02,0.029
R0111,INFEASIBLE,FRAGILE,4,backlash,0.212965,0.046223,-78.3,0.0234
R0111,INFEASIBLE,FRAGILE,5,Cm_alpha,-54.828579,-48.954533,10.71,0.0099
R0113,INFEASIBLE,FRAGILE,1,backlash,0.20761,0.046223,-77.74,0.1095
R0113,INFEASIBLE,FRAGILE,2,Iyy,0.01842,0.027866,51.29,0.0458
R0113,INFEASIBLE,FRAGILE,3,max_gimbal_deg,13.016252,11.163395,-14.23,0.0194
R0113,INFEASIBLE,FRAGILE,4,control_effectiveness,11.856789,8.881821,-25.09,0.0136
R0113,INFEASIBLE,FRAGILE,5,thrust,37.348063,35.274838,-5.55,0.0105
R0115,FRAGILE,EASY,1,backlash,0.097017,0.046223,-52.36,0.6662
R0115,FRAGILE,EASY,2,thrust,41.196331,35.274838,-14.37,0.2091
R0115,FRAGILE,EASY,3,Iyy,0.019717,0.027866,41.33,0.1634
R0115,FRAGILE,EASY,4,servo_slew_deg_s,50.174586,74.855953,49.19,0.0658
R0115,FRAGILE,EASY,5,p_unstable,0.562458,1.152109,104.83,0.0366
R0116,INFEASIBLE,FRAGILE,1,Iyy,0.022893,0.027866,21.73,0.038
R0116,INFEASIBLE,FRAGILE,2,static_margin,0.2007,0.130246,-35.1,0.0254
R0116,INFEASIBLE,FRAGILE,3,control_effectiveness,11.481052,8.881821,-22.64,0.0203
R0116,INFEASIBLE,FRAGILE,4,mass,1.753963,1.544939,-11.92,0.0108
R0116,INFEASIBLE,FRAGILE,5,Cm_alpha,-33.525837,-48.954533,-46.02,0.0069
R0117,INFEASIBLE,FRAGILE,1,Iyy,0.015219,0.027866,83.1,0.1446
R0117,INFEASIBLE,FRAGILE,2,backlash,0.126606,0.046223,-63.49,0.1397
R0117,INFEASIBLE,FRAGILE,3,control_effectiveness,11.261561,8.881821,-21.13,0.0239
R0117,INFEASIBLE,FRAGILE,4,thrust,42.268897,35.274838,-16.55,0.0128
R0117,INFEASIBLE,FRAGILE,5,servo_slew_deg_s,102.301615,74.855953,-26.83,0.0087
R0121,INFEASIBLE,FRAGILE,1,backlash,0.182381,0.046223,-74.66,0.1198
R0121,INFEASIBLE,FRAGILE,2,Iyy,0.01778,0.027866,56.73,0.0533
R0121,INFEASIBLE,FRAGILE,3,control_effectiveness,9.626445,8.881821,-7.74,0.0046
R0121,INFEASIBLE,FRAGILE,4,deadband,0.040859,0.079617,94.86,0.0033
R0121,INFEASIBLE,FRAGILE,5,servo_slew_deg_s,104.415437,74.855953,-28.31,0.0025
R0122,INFEASIBLE,FRAGILE,1,backlash,0.248284,0.046223,-81.38,0.0804
R0122,INFEASIBLE,FRAGILE,2,Iyy,0.014611,0.027866,90.73,0.0337
R0122,INFEASIBLE,FRAGILE,3,max_gimbal_deg,10.675915,11.163395,4.57,0.0087
R0122,INFEASIBLE,FRAGILE,4,servo_slew_deg_s,32.690693,74.855953,128.98,0.0053
R0122,INFEASIBLE,FRAGILE,5,mass,1.773353,1.544939,-12.88,0.0018
R0123,INFEASIBLE,FRAGILE,1,backlash,0.241639,0.046223,-80.87,0.0342
R0123,INFEASIBLE,FRAGILE,2,p_unstable,1.841808,1.152109,-37.45,0.028
R0123,INFEASIBLE,FRAGILE,3,control_effectiveness,11.770227,8.881821,-24.54,0.0215
R0123,INFEASIBLE,FRAGILE,4,servo_slew_deg_s,26.153219,74.855953,186.22,0.0197
R0123,INFEASIBLE,FRAGILE,5,static_margin,0.168168,0.130246,-22.55,0.0157
R0125,INFEASIBLE,FRAGILE,1,backlash,0.152429,0.046223,-69.68,0.1391
R0125,INFEASIBLE,FRAGILE,2,p_unstable,2.471783,1.152109,-53.39,0.0396
R0125,INFEASIBLE,FRAGILE,3,servo_slew_deg_s,25.720847,74.855953,191.03,0.0376
R0125,INFEASIBLE,FRAGILE,4,Iyy,0.01621,0.027866,71.91,0.0319
R0125,INFEASIBLE,FRAGILE,5,static_margin,0.229969,0.130246,-43.36,0.0241
R0129,INFEASIBLE,FRAGILE,1,Iyy,0.016483,0.027866,69.06,0.0636
R0129,INFEASIBLE,FRAGILE,2,servo_slew_deg_s,35.197323,74.855953,112.68,0.0482
R0129,INFEASIBLE,FRAGILE,3,thrust,30.042841,35.274838,17.42,0.02
R0129,INFEASIBLE,FRAGILE,4,p_unstable,1.832014,1.152109,-37.11,0.0163
R0129,INFEASIBLE,FRAGILE,5,mass,1.809637,1.544939,-14.63,0.0095
R0131,FRAGILE,EASY,1,backlash,0.108218,0.046223,-57.29,0.4466
R0131,FRAGILE,EASY,2,Iyy,0.01655,0.027866,68.38,0.1574
R0131,FRAGILE,EASY,3,control_effectiveness,12.899258,8.881821,-31.14,0.1461
R0131,FRAGILE,EASY,4,servo_slew_deg_s,34.239495,74.855953,118.62,0.0691
R0131,FRAGILE,EASY,5,mass,0.912537,1.544939,69.3,0.0228
R0132,INFEASIBLE,FRAGILE,1,p_unstable,2.09089,1.152109,-44.9,0.1195
R0132,INFEASIBLE,FRAGILE,2,static_margin,0.212449,0.130246,-38.69,0.0609
R0132,INFEASIBLE,FRAGILE,3,mass,0.994505,1.544939,55.35,0.0401
R0132,INFEASIBLE,FRAGILE,4,wind_strength,0.072813,0.245771,237.54,0.0264
R0132,INFEASIBLE,FRAGILE,5,servo_slew_deg_s,29.213794,74.855953,156.23,0.0172
R0136,FRAGILE,EASY,1,backlash,0.102903,0.046223,-55.08,0.4712
R0136,FRAGILE,EASY,2,servo_slew_deg_s,25.573967,74.855953,192.7,0.2381
R0136,FRAGILE,EASY,3,max_gimbal_deg,14.503976,11.163395,-23.03,0.0833
R0136,FRAGILE,EASY,4,best_u_max_frac,0.966932,0.744226,-23.03,0.056
R0136,FRAGILE,EASY,5,mass,1.145224,1.544939,34.9,0.0404
R0139,INFEASIBLE,FRAGILE,1,servo_slew_deg_s,61.369513,74.855953,21.98,0.0281
R0139,INFEASIBLE,FRAGILE,2,control_effectiveness,13.711644,8.881821,-35.22,0.0262
R0139,INFEASIBLE,FRAGILE,3,Cm_alpha,-32.729951,-48.954533,-49.57,0.0197
R0139,INFEASIBLE,FRAGILE,4,mass,1.145492,1.544939,34.87,0.0159
R0139,INFEASIBLE,FRAGILE,5,static_margin,0.152888,0.130246,-14.81,0.0159
R0140,INFEASIBLE,FRAGILE,1,Iyy,0.012065,0.027866,130.97,0.1964
R0140,INFEASIBLE,FRAGILE,2,best_u_max_frac,0.686506,0.744226,8.41,0.0161
R0140,INFEASIBLE,FRAGILE,3,servo_slew_deg_s,55.435307,74.855953,35.03,0.0101
R0140,INFEASIBLE,FRAGILE,4,backlash,0.208313,0.046223,-77.81,0.01
R0140,INFEASIBLE,FRAGILE,5,mass,1.009453,1.544939,53.05,0.0078
R0141,INFEASIBLE,FRAGILE,1,p_unstable,2.272024,1.152109,-49.29,0.0872
R0141,INFEASIBLE,FRAGILE,2,static_margin,0.20179,0.130246,-35.45,0.072
R0141,INFEASIBLE,FRAGILE,3,backlash,0.129132,0.046223,-64.2,0.0293
R0141,INFEASIBLE,FRAGILE,4,servo_slew_deg_s,52.773233,74.855953,41.84,0.0281
R0141,INFEASIBLE,FRAGILE,5,mass,0.917393,1.544939,68.41,0.0277
R0142,INFEASIBLE,FRAGILE,1,backlash,0.232487,0.046223,-80.12,0.1642
R0142,INFEASIBLE,FRAGILE,2,p_unstable,1.858271,1.152109,-38.0,0.0137
R0142,INFEASIBLE,FRAGILE,3,best_u_max_frac,0.860016,0.744226,-13.46,0.0122
R0142,INFEASIBLE,FRAGILE,4,static_margin,0.220172,0.130246,-40.84,0.012
R0142,INFEASIBLE,FRAGILE,5,Iyy,0.015706,0.027866,77.43,0.0039
R0143,INFEASIBLE,FRAGILE,1,p_unstable,2.088791,1.152109,-44.84,0.053
R0143,INFEASIBLE,FRAGILE,2,backlash,0.147715,0.046223,-68.71,0.0369
R0143,INFEASIBLE,FRAGILE,3,Cm_alpha,-66.610024,-48.954533,26.51,0.0293
R0143,INFEASIBLE,FRAGILE,4,servo_slew_deg_s,40.742752,74.855953,83.73,0.0278
R0143,INFEASIBLE,FRAGILE,5,static_margin,0.169834,0.130246,-23.31,0.0141
R0144,INFEASIBLE,FRAGILE,1,Iyy,0.02112,0.027866,31.94,0.0557
R0144,INFEASIBLE,FRAGILE,2,servo_slew_deg_s,40.835937,74.855953,83.31,0.0306
R0144,INFEASIBLE,FRAGILE,3,thrust,38.361817,35.274838,-8.05,0.01
R0144,INFEASIBLE,FRAGILE,4,Cm_alpha,-41.633714,-48.954533,-17.58,0.0083
R0144,INFEASIBLE,FRAGILE,5,wind_strength,0.341895,0.245771,-28.12,0.0078
R0146,INFEASIBLE,FRAGILE,1,Iyy,0.015789,0.027866,76.49,0.1727
R0146,INFEASIBLE,FRAGILE,2,backlash,0.13085,0.046223,-64.67,0.0448
R0146,INFEASIBLE,FRAGILE,3,thrust,42.986233,35.274838,-17.94,0.0145
R0146,INFEASIBLE,FRAGILE,4,mass,1.993948,1.544939,-22.52,0.0082
R0146,INFEASIBLE,FRAGILE,5,max_gimbal_deg,11.465858,11.163395,-2.64,0.0072
R0150,INFEASIBLE,FRAGILE,1,Iyy,0.020136,0.027866,38.39,0.0809
R0150,INFEASIBLE,FRAGILE,2,p_unstable,2.498525,1.152109,-53.89,0.0609
R0150,INFEASIBLE,FRAGILE,3,backlash,0.134105,0.046223,-65.53,0.0543
R0150,INFEASIBLE,FRAGILE,4,static_margin,0.232819,0.130246,-44.06,0.0369
R0150,INFEASIBLE,FRAGILE,5,control_effectiveness,10.670358,8.881821,-16.76,0.0202
R0151,INFEASIBLE,FRAGILE,1,static_margin,0.237737,0.130246,-45.21,0.078
R0151,INFEASIBLE,FRAGILE,2,p_unstable,2.069293,1.152109,-44.32,0.0594
R0151,INFEASIBLE,FRAGILE,3,backlash,0.20187,0.046223,-77.1,0.0306
R0151,INFEASIBLE,FRAGILE,4,control_effectiveness,12.035389,8.881821,-26.2,0.0097
R0151,INFEASIBLE,FRAGILE,5,mass,1.858592,1.544939,-16.88,0.0056
R0153,INFEASIBLE,FRAGILE,1,control_effectiveness,12.164687,8.881821,-26.99,0.0739
R0153,INFEASIBLE,FRAGILE,2,static_margin,0.051802,0.130246,151.43,0.0281
R0153,INFEASIBLE,FRAGILE,3,max_gimbal_deg,13.414395,11.163395,-16.78,0.0263
R0153,INFEASIBLE,FRAGILE,4,best_u_max_frac,0.894293,0.744226,-16.78,0.0254
R0153,INFEASIBLE,FRAGILE,5,wind_strength,0.059021,0.245771,316.41,0.0164
R0154,INFEASIBLE,FRAGILE,1,backlash,0.206325,0.046223,-77.6,0.1246
R0154,INFEASIBLE,FRAGILE,2,Iyy,0.013303,0.027866,109.48,0.0785
R0154,INFEASIBLE,FRAGILE,3,control_effectiveness,12.231518,8.881821,-27.39,0.0341
R0154,INFEASIBLE,FRAGILE,4,Cm_alpha,-35.686588,-48.954533,-37.18,0.0144
R0154,INFEASIBLE,FRAGILE,5,wind_strength,0.11168,0.245771,120.07,0.0103
R0156,INFEASIBLE,FRAGILE,1,Iyy,0.022994,0.027866,21.19,0.0556
R0156,INFEASIBLE,FRAGILE,2,deadband,0.135253,0.079617,-41.14,0.0184
R0156,INFEASIBLE,FRAGILE,3,static_margin,0.185993,0.130246,-29.97,0.0177
R0156,INFEASIBLE,FRAGILE,4,Cm_alpha,-31.960914,-48.954533,-53.17,0.0162
R0156,INFEASIBLE,FRAGILE,5,mass,1.116047,1.544939,38.43,0.0159
R0157,INFEASIBLE,FRAGILE,1,Iyy,0.024762,0.027866,12.54,0.0336
R0157,INFEASIBLE,FRAGILE,2,servo_slew_deg_s,64.162305,74.855953,16.67,0.0173
R0157,INFEASIBLE,FRAGILE,3,static_margin,0.16065,0.130246,-18.93,0.0168
R0157,INFEASIBLE,FRAGILE,4,latency_steps,5.0,4.0,-20.0,0.0078
R0157,INFEASIBLE,FRAGILE,5,Cm_alpha,-59.616881,-48.954533,17.88,0.0051
R0159,FRAGILE,EASY,1,backlash,0.147795,0.046223,-68.72,0.6377
R0159,FRAGILE,EASY,2,thrust,49.035121,35.274838,-28.06,0.0578
R0159,FRAGILE,EASY,3,Iyy,0.02416,0.027866,15.34,0.0267
R0159,FRAGILE,EASY,4,Cm_alpha,-69.843602,-48.954533,29.91,0.0165
R0159,FRAGILE,EASY,5,best_u_max_frac,0.579079,0.744226,28.52,0.0152
R0160,INFEASIBLE,FRAGILE,1,Iyy,0.017759,0.027866,56.91,0.0296
R0160,INFEASIBLE,FRAGILE,2,static_margin,0.181441,0.130246,-28.22,0.0236
R0160,INFEASIBLE,FRAGILE,3,backlash,0.231836,0.046223,-80.06,0.0106
R0160,INFEASIBLE,FRAGILE,4,wind_strength,0.221922,0.245771,10.75,0.0061
R0160,INFEASIBLE,FRAGILE,5,p_unstable,1.731714,1.152109,-33.47,0.0059
R0161,INFEASIBLE,FRAGILE,1,static_margin,0.223852,0.130246,-41.82,0.0466
R0161,INFEASIBLE,FRAGILE,2,Cm_alpha,-37.368621,-48.954533,-31.0,0.0455
R0161,INFEASIBLE,FRAGILE,3,p_unstable,1.552341,1.152109,-25.78,0.0308
R0161,INFEASIBLE,FRAGILE,4,servo_slew_deg_s,39.733869,74.855953,88.39,0.0295
R0161,INFEASIBLE,FRAGILE,5,Iyy,0.023645,0.027866,17.86,0.0246
R0162,FRAGILE,EASY,1,backlash,0.153672,0.046223,-69.92,0.6178
R0162,FRAGILE,EASY,2,servo_slew_deg_s,29.089283,74.855953,157.33,0.1423
R0162,FRAGILE,EASY,3,thrust,41.823243,35.274838,-15.66,0.0362
R0162,FRAGILE,EASY,4,Cm_alpha,-42.05419,-48.954533,-16.41,0.0245
R0162,FRAGILE,EASY,5,max_gimbal_deg,13.552188,11.163395,-17.63,0.0197
R0166,INFEASIBLE,FRAGILE,1,static_margin,0.189668,0.130246,-31.33,0.0611
R0166,INFEASIBLE,FRAGILE,2,thrust,47.998692,35.274838,-26.51,0.0349
R0166,INFEASIBLE,FRAGILE,3,wind_strength,0.424648,0.245771,-42.12,0.017
R0166,INFEASIBLE,FRAGILE,4,backlash,0.173023,0.046223,-73.28,0.0076
R0166,INFEASIBLE,FRAGILE,5,control_effectiveness,9.234953,8.881821,-3.82,0.0058
R0167,FRAGILE,EASY,1,backlash,0.159118,0.046223,-70.95,0.5485
R0167,FRAGILE,EASY,2,Iyy,0.01018,0.027866,173.73,0.1517
R0167,FRAGILE,EASY,3,Cm_alpha,-32.427367,-48.954533,-50.97,0.0444
R0167,FRAGILE,EASY,4,best_u_max_frac,0.819937,0.744226,-9.23,0.0294
R0167,FRAGILE,EASY,5,wind_strength,0.390105,0.245771,-37.0,0.023
R0168,FRAGILE,EASY,1,backlash,0.086062,0.046223,-46.29,0.4725
R0168,FRAGILE,EASY,2,thrust,48.963143,35.274838,-27.96,0.2035
R0168,FRAGILE,EASY,3,max_gimbal_deg,14.55284,11.163395,-23.29,0.1096
R0168,FRAGILE,EASY,4,best_u_max_frac,0.970189,0.744226,-23.29,0.0832
R0168,FRAGILE,EASY,5,mass,1.29801,1.544939,19.02,0.0535
R0169,INFEASIBLE,FRAGILE,1,backlash,0.092591,0.046223,-50.08,0.1277
R0169,INFEASIBLE,FRAGILE,2,p_unstable,2.381291,1.152109,-51.62,0.0471
R0169,INFEASIBLE,FRAGILE,3,servo_slew_deg_s,39.457448,74.855953,89.71,0.0366
R0169,INFEASIBLE,FRAGILE,4,Iyy,0.01736,0.027866,60.52,0.0364
R0169,INFEASIBLE,FRAGILE,5,static_margin,0.198746,0.130246,-34.47,0.0257
R0170,INFEASIBLE,FRAGILE,1,backlash,0.230887,0.046223,-79.98,0.1417
R0170,INFEASIBLE,FRAGILE,2,Iyy,0.015056,0.027866,85.08,0.0749
R0170,INFEASIBLE,FRAGILE,3,control_effectiveness,11.686008,8.881821,-24.0,0.0266
R0170,INFEASIBLE,FRAGILE,4,Cm_alpha,-30.358695,-48.954533,-61.25,0.0159
R0170,INFEASIBLE,FRAGILE,5,mass,0.950552,1.544939,62.53,0.0129
R0171,INFEASIBLE,FRAGILE,1,backlash,0.181582,0.046223,-74.54,0.2267
R0171,INFEASIBLE,FRAGILE,2,Iyy,0.01709,0.027866,63.05,0.0201
R0171,INFEASIBLE,FRAGILE,3,static_margin,0.213878,0.130246,-39.1,0.0115
R0171,INFEASIBLE,FRAGILE,4,p_unstable,1.892861,1.152109,-39.13,0.0096
R0171,INFEASIBLE,FRAGILE,5,latency_steps,2.0,4.0,100.0,0.0039
R0173,INFEASIBLE,FRAGILE,1,Iyy,0.020461,0.027866,36.19,0.0606
R0173,INFEASIBLE,FRAGILE,2,backlash,0.240392,0.046223,-80.77,0.0296
R0173,INFEASIBLE,FRAGILE,3,control_effectiveness,11.19684,8.881821,-20.68,0.0122
R0173,INFEASIBLE,FRAGILE,4,thrust,29.997034,35.274838,17.59,0.0081
R0173,INFEASIBLE,FRAGILE,5,p_unstable,0.692155,1.152109,66.45,0.0061
R0174,INFEASIBLE,FRAGILE,1,backlash,0.157294,0.046223,-70.61,0.1807
R0174,INFEASIBLE,FRAGILE,2,Iyy,0.011264,0.027866,147.4,0.0951
R0174,INFEASIBLE,FRAGILE,3,control_effectiveness,11.231521,8.881821,-20.92,0.0206
R0174,INFEASIBLE,FRAGILE,4,thrust,44.43172,35.274838,-20.61,0.0153
R0174,INFEASIBLE,FRAGILE,5,wind_strength,0.055638,0.245771,341.73,0.008
R0176,INFEASIBLE,FRAGILE,1,p_unstable,2.029018,1.152109,-43.22,0.0937
R0176,INFEASIBLE,FRAGILE,2,static_margin,0.228532,0.130246,-43.01,0.0815
R0176,INFEASIBLE,FRAGILE,3,thrust,49.680894,35.274838,-29.0,0.0343
R0176,INFEASIBLE,FRAGILE,4,control_effectiveness,12.879152,8.881821,-31.04,0.0228
R0176,INFEASIBLE,FRAGILE,5,mass,1.961957,1.544939,-21.26,0.0219
R0177,INFEASIBLE,FRAGILE,1,Iyy,0.018411,0.027866,51.36,0.0767
R0177,INFEASIBLE,FRAGILE,2,backlash,0.243147,0.046223,-80.99,0.0581
R0177,INFEASIBLE,FRAGILE,3,static_margin,0.194433,0.130246,-33.01,0.0319
R0177,INFEASIBLE,FRAGILE,4,p_unstable,1.823817,1.152109,-36.83,0.0221
R0177,INFEASIBLE,FRAGILE,5,mass,0.982055,1.544939,57.32,0.0198
R0181,FRAGILE,EASY,1,backlash,0.160501,0.046223,-71.2,0.7021
R0181,FRAGILE,EASY,2,thrust,37.440576,35.274838,-5.78,0.0859
R0181,FRAGILE,EASY,3,deadband,0.011558,0.079617,588.87,0.0509
R0181,FRAGILE,EASY,4,Cm_alpha,-60.333918,-48.954533,18.86,0.0305
R0181,FRAGILE,EASY,5,Iyy,0.033515,0.027866,-16.85,0.0301
R0182,INFEASIBLE,FRAGILE,1,Iyy,0.019131,0.027866,45.66,0.1171
R0182,INFEASIBLE,FRAGILE,2,Cm_alpha,-33.43107,-48.954533,-46.43,0.0089
R0182,INFEASIBLE,FRAGILE,3,control_effectiveness,10.451821,8.881821,-15.02,0.0083
R0182,INFEASIBLE,FRAGILE,4,deadband,0.143842,0.079617,-44.65,0.0049
R0182,INFEASIBLE,FRAGILE,5,latency_steps,2.0,4.0,100.0,0.0042
R0183,INFEASIBLE,FRAGILE,1,backlash,0.199813,0.046223,-76.87,0.0448
R0183,INFEASIBLE,FRAGILE,2,Iyy,0.025506,0.027866,9.25,0.0128
R0183,INFEASIBLE,FRAGILE,3,p_unstable,1.462631,1.152109,-21.23,0.0103
R0183,INFEASIBLE,FRAGILE,4,thrust,38.709691,35.274838,-8.87,0.0082
R0183,INFEASIBLE,FRAGILE,5,static_margin,0.198057,0.130246,-34.24,0.0071
R0184,INFEASIBLE,FRAGILE,1,backlash,0.188312,0.046223,-75.45,0.0333
