Iyy,keff,td,wind,latency,best_Kd,coarse_peak_sr,kp_floor,kp_ceil,window_ratio,opt_Kp,opt_rms,floor_cens,ceil_cens,infeasible
0.09430001924265584,1.2493075341423365,9.994460273138692,0.25,6,0.0,1.0,0.05,600.0,12000.0,14.656339619320109,1.2799077969780455,True,True,False
0.11697651787853444,1.0071228537675228,8.056982830140182,0.25,6,0.0,1.0,0.05,600.0,12000.0,16.957719786701038,1.2224978093033418,True,True,False
0.14510607574507764,0.811886917241049,6.495095337928392,0.25,6,0.0,1.0,0.05,600.0,12000.0,19.704148956741918,1.1738882123155943,True,True,False
0.18,0.6544984694978736,5.235987755982989,0.25,6,0.0,1.0,0.05,600.0,12000.0,26.33513604268606,1.1224338551983006,True,True,False
0.003,39.269908169872416,314.1592653589793,0.4,6,0.5223185083514084,1.0,2.799750965470341,28.676415093530327,10.242487795236054,22.559025444181295,4.967311660075953,False,False,False
0.0037214155039839436,31.657234829998586,253.2578786399887,0.4,6,0.2974122005151825,0.8333333333333334,1.8755235376452166,24.592346520578197,13.11225693891036,10.317873735407678,3.9630887932317402,False,False,False
0.004616311117764017,25.520317306230485,204.16253844984388,0.4,6,0.3312472139809047,0.8333333333333334,1.933542311551156,45.05219429500864,23.300340533466876,12.078233535066245,3.156571423179777,False,False,False
0.005726403921620151,20.573072755979418,164.58458204783534,0.4,6,1.4115161976866004,1.0,0.7317777914891831,41.42806865443009,56.61290782017736,17.342369721134915,6.992055494756574,False,False,False
0.0071034427786638935,16.584876964656342,132.67901571725073,0.4,6,0.8037282457055082,1.0,0.7317777914891831,56.682318342044006,77.4583746613768,34.09441760104768,3.8259641098734805,False,False,False
0.008811620696060863,13.369813405867864,106.95850724694292,0.4,6,0.6407087156385526,1.0,0.7317777914891831,156.84916377803063,214.33987967691573,38.33540846192026,3.2035999387729746,False,False,False
0.010930567291182214,10.778006426496765,86.22405141197412,0.4,6,0.9970022515194308,1.0,0.7317777914891831,600.0,819.9210292771901,24.02120849583417,3.2070979864266573,False,True,False
0.013559060861581752,8.688634538356514,69.50907630685211,0.4,6,4.248442757410821,1.0,0.7317777914891831,162.17869590155968,221.6228721173987,119.25151633602896,5.5436320068347555,False,False,False
0.016819633103250724,7.004298119133657,56.03438495306926,0.4,6,0.6322851150553339,1.0,0.7317777914891831,600.0,819.9210292771901,30.411563059366863,1.015048646541044,False,True,False
0.02086428113391959,5.646478963422852,45.171831707382815,0.4,6,0.7042168493453698,1.0,0.19126656003378711,600.0,3136.983275560612,89.66629411756062,0.7693240228876886,False,True,False
0.025881553097082673,4.551880023107908,36.415040184863265,0.4,6,0.78433187670173,1.0,0.19126656003378711,600.0,3136.983275560612,37.63754371979667,0.7104470328040571,False,True,False
0.03210533765422235,3.669474707864455,29.35579766291564,0.4,6,0.8735611671068609,1.0,0.19126656003378711,600.0,3136.983275560612,41.555938337075254,0.7127688062789459,False,True,False
0.039825767102354144,2.9581281939112576,23.66502555129006,0.4,6,0.9729416020755461,1.0,0.05,600.0,12000.0,53.54387036889604,0.7380425946966488,True,True,False
0.04940274238425145,2.3846798542740917,19.077438834192733,0.4,6,1.0836280236499263,1.0,0.05,600.0,12000.0,58.999431854053036,0.8123533127349414,True,True,False
0.06128271048269263,1.922397419789206,15.379179358313648,0.4,6,1.2069066541449707,1.0,0.05,600.0,12000.0,70.46938134531077,0.9301007251399017,True,True,False
0.07601947630548388,1.5497308089337456,12.397846471469965,0.4,6,0.0,1.0,0.05,600.0,12000.0,10.919414272178615,2.0892901715463097,True,True,False
0.09430001924265584,1.2493075341423365,9.994460273138692,0.4,6,0.0,1.0,0.05,600.0,12000.0,13.393005632621069,1.7692368446676385,True,True,False
0.11697651787853444,1.0071228537675228,8.056982830140182,0.4,6,0.0,1.0,0.05,600.0,12000.0,28.304373142105803,1.6621180103539475,True,True,False
0.14510607574507764,0.811886917241049,6.495095337928392,0.4,6,0.0,1.0,0.05,600.0,12000.0,21.56279978829245,1.6035629170728536,True,True,False
0.18,0.6544984694978736,5.235987755982989,0.4,6,0.0,1.0,0.05,600.0,12000.0,25.754776163143347,1.5282027256585755,True,True,False
