qr,Kp,Kd,sr,rocket_id,td,keff,latency,final_label
5878.0160722749115,72.8539044993001,7.446247360286527,1.0,R2312,21.9828945554522,2.6713993623733616,6,EASY
9426.684551178854,91.68216101744568,8.338554130227449,1.0,R2312,21.9828945554522,2.6713993623733616,6,EASY
15117.7507061566,115.28419665374224,9.337510185677642,0.9,R2312,21.9828945554522,2.6713993623733616,6,EASY
24244.62017082326,144.83209012269853,10.454512078543864,0.9,R2312,21.9828945554522,2.6713993623733616,6,EASY
38881.55180308085,181.76978402050412,11.701947918723775,0.9,R2312,21.9828945554522,2.6713993623733616,6,EASY
62355.07341273912,227.86951561046735,13.093207659982813,0.9,R2312,21.9828945554522,2.6713993623733616,6,EASY
100000.0,285.29716223713416,14.642668420548679,1.0,R2312,21.9828945554522,2.6713993623733616,6,EASY
0.001,0.03143017575587438,1.0069332058996339,0.8,R0764,12.930340314164486,2.412275137104066,1,EASY
0.001603718743751331,0.039801725404477184,1.0103535378202855,0.8,R0764,12.930340314164486,2.412275137104066,1,EASY
0.0025719138090593446,0.05040279630715124,1.0146683302926687,0.8,R0764,12.930340314164486,2.412275137104066,1,EASY
0.004124626382901352,0.0638269958475351,1.0201061441068247,0.8,R0764,12.930340314164486,2.412275137104066,1,EASY
0.006614740641230145,0.08082588490165434,1.0269509031592856,0.8,R0764,12.930340314164486,2.412275137104066,1,EASY
0.010608183551394482,0.1023509547662739,1.035553632946563,0.8,R0764,12.930340314164486,2.412275137104066,1,EASY
0.017012542798525893,0.12960673093005456,1.0463458073029817,0.8,R0764,12.930340314164486,2.412275137104066,1,EASY
0.02728333376486768,0.16411793866790986,1.0598540727052745,0.8,R0764,12.930340314164486,2.412275137104066,1,EASY
