rocket_id,keff,Pi,latency_steps,Kp_ceiling,kp_simple,kp_full,overtuned,false_rejection_v2,sr_simple_in_full,sr_full_in_full,wind_strength,label
R1909,5.511481609660662,88.1837057545706,4,95.0,59.67,70.18,0,0,1.0,1.0,0.3138831848327846,EASY
R1910,5.854117174206821,23.416468696827284,2,190.0,36.68,59.67,0,0,1.0,1.0,0.0914103262890575,EASY
R1911,5.836776751058992,5.836776751058992,1,380.0,46.78,69.63,0,0,1.0,1.0,0.3620005672084868,EASY
R1912,2.0204247582946793,18.183822824652115,3,126.66666666666667,11.97,81.89,0,0,1.0,1.0,0.3356512392060802,EASY
R1913,2.2615642201806363,9.046256880722545,2,190.0,3.6,81.89,0,0,0.6666666666666666,1.0,0.107925943219237,EASY
R1914,0.9512777726076668,15.220444361722668,4,95.0,8.72,11.97,0,0,1.0,1.0,0.3265839274943055,EASY
R1915,1.7038810911443198,15.334929820298878,3,126.66666666666667,70.18,31.43,0,0,1.0,1.0,0.3804903396919188,EASY
R1916,2.4576836310448478,22.11915267940363,3,126.66666666666667,50.74,26.73,0,0,1.0,1.0,0.3712652850005322,EASY
R1917,1.5494125454159673,55.77885163497482,6,63.333333333333336,50.74,36.68,0,0,0.6666666666666666,1.0,0.0584071996354108,EASY
R1918,0.9535053563941254,15.256085702306006,4,95.0,4.6,69.63,0,0,1.0,1.0,0.3114811842925804,EASY
R1919,2.903337773401778,2.903337773401778,1,380.0,88.81,59.67,0,0,0.6666666666666666,1.0,0.1134630875743932,EASY
R1920,0.8777169669933573,7.899452702940216,3,126.66666666666667,96.31,69.63,0,0,1.0,1.0,0.3854723365494829,EASY
R1921,4.044022822997601,16.176091291990403,2,190.0,168.58,24.65,0,0,1.0,1.0,0.214804175892078,EASY
R1922,7.601867022200674,30.407468088802695,2,190.0,12.98,132.17,0,0,1.0,1.0,0.3532325129047307,EASY
R1923,5.463699759858185,21.85479903943274,2,190.0,43.14,59.67,0,0,1.0,1.0,0.1037442681593394,EASY
R1924,2.2808577442508438,57.02144360627109,5,76.0,50.74,12.98,0,0,1.0,1.0,0.1758401389693167,EASY
R1925,2.622460460683324,23.602144146149918,3,126.66666666666667,3.32,3.6,0,1,0.3333333333333333,1.0,0.1586314544804885,EASY
R1926,3.0034649225479266,75.08662306369817,5,76.0,88.81,88.81,1,0,1.0,1.0,0.3516610567950788,EASY
R1927,4.198809970363789,16.795239881455156,2,190.0,113.27,81.89,0,0,1.0,1.0,0.4455901174300047,EASY
R1928,2.597394217367584,10.389576869470336,2,190.0,81.89,81.89,0,0,1.0,1.0,0.4081369677277349,EASY
R1929,3.041456708327814,27.373110374950326,3,126.66666666666667,6.31,24.65,0,0,0.6666666666666666,1.0,0.2005148583784234,EASY
R1930,2.0837894456233963,8.335157782493585,2,190.0,69.63,96.31,0,0,1.0,1.0,0.1189150011743029,EASY
R1931,1.2220737340977945,43.9946544275206,6,63.333333333333336,10.18,10.26,0,0,1.0,1.0,0.2587299198830461,EASY
R1932,11.508103068285223,414.291710458268,6,63.333333333333336,26.73,88.81,0,1,0.3333333333333333,0.6666666666666666,0.3745725312666508,EASY
R1933,4.868403869464954,77.89446191143927,4,95.0,88.81,69.63,0,0,1.0,1.0,0.3005231320222205,EASY
R1934,1.8775223843445652,16.897701459101086,3,126.66666666666667,46.78,4.56,0,0,1.0,1.0,0.3108624078237257,EASY
R1935,0.8160470709979224,7.344423638981302,3,126.66666666666667,1.0,155.45,0,0,1.0,1.0,0.2474804324624511,EASY
R1936,14.133734915164146,353.34337287910364,5,76.0,1.0,31.43,0,1,0.3333333333333333,1.0,0.2802445618451441,EASY
R1937,2.8673885176102347,11.469554070440939,2,190.0,88.81,69.63,0,0,1.0,1.0,0.089079999535686,EASY
R1938,23.50395810837421,211.5356229753679,3,126.66666666666667,7.42,43.14,0,0,1.0,1.0,0.2221312821901194,EASY
R1939,1.0807753362848183,17.292405380557092,4,95.0,22.73,96.31,0,0,1.0,1.0,0.3287287971331191,EASY
R1940,0.8721209529617223,21.80302382404306,5,76.0,3.6,50.74,0,0,1.0,1.0,0.3304387092065389,EASY
R1941,1.4604043330070673,23.366469328113077,4,95.0,2.83,36.68,0,0,1.0,1.0,0.3933775879047573,EASY
R1942,2.792912238500002,100.54484058600006,6,63.333333333333336,43.14,59.67,0,0,0.6666666666666666,1.0,0.3447739002846354,EASY
R1943,2.531287617977171,10.125150471908684,2,190.0,88.81,12.98,0,0,1.0,1.0,0.1488627934925713,EASY
R1944,4.430550843123295,110.76377107808237,5,76.0,320.0,81.89,1,0,1.0,1.0,0.3690213847935449,EASY
R1945,1.0368339984719346,4.147335993887738,2,190.0,6.84,88.81,0,0,1.0,1.0,0.0672500332239056,EASY
R1946,3.4505327598112743,3.4505327598112743,1,380.0,88.81,69.63,0,0,0.6666666666666666,1.0,0.0600700643481243,EASY
R1947,3.1647436126395707,113.93077005502454,6,63.333333333333336,70.18,81.89,1,0,1.0,1.0,0.1367672402317723,EASY
R1948,1.9218000689669625,69.18480248281065,6,63.333333333333336,3.6,3.6,0,0,1.0,1.0,0.1853422301426426,EASY
R1949,1.847306662473352,46.1826665618338,5,76.0,4.6,6.31,0,0,0.6666666666666666,1.0,0.2714901714885959,EASY
R1950,6.196097083660852,24.78438833464341,2,190.0,155.45,132.17,0,0,1.0,1.0,0.4038963336173454,EASY
R1951,10.311207779165304,164.97932446664487,4,95.0,4.6,133.21,0,0,1.0,1.0,0.3173766529997875,EASY
R1952,3.6179412386176346,90.44853096544087,5,76.0,46.78,16.56,0,0,1.0,1.0,0.2414555263329084,EASY
R1953,1.3937516401026235,12.543764760923612,3,126.66666666666667,320.0,88.81,1,0,0.6666666666666666,1.0,0.4040760235895421,EASY
R1954,2.5271616108071275,40.43458577291404,4,95.0,113.27,96.31,1,0,1.0,1.0,0.0695159956166407,EASY
R1955,6.167302765586128,24.669211062344512,2,190.0,12.98,168.58,0,0,0.6666666666666666,1.0,0.228237762889496,EASY
R1956,12.665236371047019,113.98712733942317,3,126.66666666666667,5.36,215.01,0,1,0.3333333333333333,1.0,0.0976222042326662,EASY
R1957,1.7487984990875223,15.7391864917877,3,126.66666666666667,26.73,6.84,0,0,1.0,1.0,0.1362628725804772,EASY
R1958,1.6988450699581408,42.471126748953516,5,76.0,3.6,88.81,0,0,0.6666666666666666,1.0,0.2156738983014403,EASY
R1959,2.3013410584889153,2.3013410584889153,1,380.0,3.6,96.31,0,0,1.0,1.0,0.2797244861613818,EASY
R1960,2.638985581084509,23.75087022976058,3,126.66666666666667,3.6,31.43,0,0,1.0,1.0,0.3981586646418888,EASY
R1961,0.5122935266080376,8.196696425728602,4,95.0,19.48,69.63,0,0,1.0,1.0,0.2777515606631434,EASY
R1962,7.97024017968038,199.2560044920095,5,76.0,1.0,22.73,0,1,0.3333333333333333,1.0,0.0603065906717385,EASY
R1963,2.2769300860970723,81.9694830994946,6,63.333333333333336,320.0,31.43,1,0,1.0,1.0,0.3693729143758394,EASY
R1964,1.228854072478853,19.66166515966165,4,95.0,320.0,8.66,1,1,0.3333333333333333,1.0,0.0931053083740191,EASY
R1965,2.261404912731257,56.53512281828142,5,76.0,215.01,113.27,1,0,1.0,1.0,0.2891605528687416,EASY
R1966,3.180794052298672,3.180794052298672,1,380.0,6.84,59.21,0,0,1.0,1.0,0.3061799976213407,EASY
R1967,1.6379884171350514,58.96758301686185,6,63.333333333333336,22.73,46.78,0,0,1.0,1.0,0.2982428168548403,EASY
R1968,2.969263597000871,74.23158992502178,5,76.0,133.21,31.43,1,0,1.0,1.0,0.3543284620301433,EASY
R1969,4.109310441984754,16.437241767939017,2,190.0,3.6,59.67,0,1,0.0,1.0,0.3980498500151593,EASY
R1970,2.139793195045047,34.23669112072075,4,95.0,81.89,6.31,0,1,0.3333333333333333,1.0,0.2858536378567798,EASY
R1971,7.0867316202709265,28.346926481083706,2,190.0,31.43,59.67,0,0,1.0,1.0,0.4438660108911249,EASY
R1972,1.3250903371092162,5.300361348436865,2,190.0,43.14,96.31,0,0,1.0,1.0,0.1059100896450986,EASY
R1973,9.80599428491963,156.89590855871407,4,95.0,320.0,182.82,1,0,1.0,1.0,0.0825230051430104,EASY
R1974,0.9396462072839316,15.034339316542905,4,95.0,6.31,50.74,0,0,1.0,1.0,0.3696504112183857,EASY
R1975,1.1602041608525904,1.1602041608525904,1,380.0,11.97,133.21,0,0,1.0,1.0,0.1605958856474732,EASY
R1976,3.3697420716966473,30.327678645269827,3,126.66666666666667,2.83,26.73,0,1,0.3333333333333333,1.0,0.3334874998014639,EASY
R1977,1.0874735067407142,27.186837668517853,5,76.0,12.98,96.31,0,0,1.0,1.0,0.2658792751281402,EASY
R1978,2.1538015365596506,19.384213829036856,3,126.66666666666667,2.42,88.81,0,1,0.3333333333333333,1.0,0.4429771111783658,EASY
R1979,7.396731002321133,118.34769603713812,4,95.0,50.74,96.31,0,0,1.0,1.0,0.074347903292774,EASY
R1980,1.9521009573698738,1.9521009573698738,1,380.0,70.18,69.63,0,0,1.0,1.0,0.2822880276289999,EASY
R1981,3.0553573325117367,12.221429330046947,2,190.0,43.14,69.63,0,0,1.0,1.0,0.1049075660679451,EASY
R1982,10.06365055932076,90.57285503388684,3,126.66666666666667,182.82,168.58,1,0,1.0,1.0,0.3238355965375429,EASY
R1983,2.9458862251550553,106.051904105582,6,63.333333333333336,46.78,59.67,0,0,0.6666666666666666,1.0,0.4367262150698971,EASY
R1984,1.6666014274033185,6.666405709613274,2,190.0,250.9,11.97,1,0,0.6666666666666666,1.0,0.0530178707535594,EASY
R1985,2.3120758921701965,57.801897304254915,5,76.0,2.4,81.89,0,1,0.0,1.0,0.294969743607395,EASY
R1986,5.186281777147233,82.98050843435573,4,95.0,70.18,88.81,0,0,1.0,1.0,0.1746657956539652,EASY
R1987,1.3359471454206238,33.398678635515594,5,76.0,3.6,43.14,0,0,1.0,1.0,0.4454772649596541,EASY
R1988,7.049891879058107,28.199567516232428,2,190.0,320.0,132.17,1,0,1.0,1.0,0.282062765131535,EASY
R1989,2.2999501084581544,20.69955097612339,3,126.66666666666667,1.0,4.56,0,1,0.3333333333333333,1.0,0.1688754473513563,EASY
R1990,2.037131055375282,50.92827638438205,5,76.0,4.6,96.31,0,0,1.0,1.0,0.1934257482828934,EASY
R1991,9.638462303064996,38.55384921225998,2,190.0,1.0,168.58,0,1,0.0,1.0,0.278599766559157,EASY
R1992,4.808751995809869,120.21879989524673,5,76.0,295.07,81.89,1,0,1.0,1.0,0.2980209678876918,EASY
R1993,1.068492516035721,9.61643264432149,3,126.66666666666667,22.73,96.31,0,0,1.0,1.0,0.0946360732991137,EASY
R1994,10.612893444777635,42.45157377911054,2,190.0,320.0,252.87,1,0,1.0,1.0,0.2246596412274528,EASY
R1995,5.86321563827217,5.86321563827217,1,380.0,88.81,250.9,0,0,1.0,1.0,0.2117043013800161,EASY
R1996,1.7226743041353088,43.06685760338272,5,76.0,10.18,50.74,0,0,1.0,1.0,0.448710897980708,EASY
R1997,6.138130872374779,55.24317785137301,3,126.66666666666667,5.36,36.68,0,0,1.0,1.0,0.4411644359836192,EASY
R1998,9.38598542143686,84.47386879293174,3,126.66666666666667,50.74,168.58,0,0,1.0,1.0,0.161307654170705,EASY
R1999,2.263490932556569,56.587273313914224,5,76.0,4.6,19.48,0,0,1.0,1.0,0.4097907986070783,EASY
R2000,4.035064233155628,36.31557809840066,3,126.66666666666667,31.43,168.58,0,0,1.0,1.0,0.2372491876839431,EASY
R2001,2.4524012628317187,39.2384202053075,4,95.0,6.84,88.81,0,0,1.0,1.0,0.4110121321524145,EASY
R2002,2.7424725362362925,98.72901130450653,6,63.333333333333336,3.6,36.68,0,0,0.6666666666666666,1.0,0.3001009363504116,EASY
R2003,2.271845248289416,20.446607234604745,3,126.66666666666667,2.42,6.84,0,0,0.6666666666666666,1.0,0.157163933952417,EASY
R2004,4.682037349447146,42.13833614502431,3,126.66666666666667,6.84,19.32,0,0,1.0,1.0,0.1177549158892011,EASY
R2005,6.391587232708985,102.26539572334376,4,95.0,50.74,50.74,0,0,0.6666666666666666,1.0,0.1800671277051707,EASY
R2006,11.95970973619915,430.54955050316937,6,63.333333333333336,320.0,168.58,1,0,1.0,1.0,0.1690408623272389,EASY
R2007,4.338692090428073,108.46730226070183,5,76.0,59.21,59.67,0,0,1.0,1.0,0.0923329003727522,EASY
R2008,10.515147787467583,42.06059114987033,2,190.0,2.85,252.87,0,0,0.6666666666666666,1.0,0.1628984680793453,EASY
R2009,1.63864901011582,1.63864901011582,1,380.0,168.58,113.27,0,0,1.0,1.0,0.2998933675042178,EASY
R2010,3.9468450305453286,15.787380122181315,2,190.0,320.0,59.67,1,0,1.0,1.0,0.1821250696392313,EASY
R2011,5.608431609229372,22.43372643691749,2,190.0,320.0,31.43,1,0,1.0,1.0,0.1212657459779127,EASY
R2012,3.0194982108794868,108.70193559166152,6,63.333333333333336,3.6,31.19,0,0,1.0,1.0,0.3515724346520259,EASY
R2013,1.6389688669573248,14.750719802615922,3,126.66666666666667,295.07,36.68,1,0,1.0,1.0,0.2281594503210386,EASY
R2014,1.6739167884356307,1.6739167884356307,1,380.0,11.97,81.89,0,0,1.0,1.0,0.3950341542364817,EASY
R2015,1.6918269585274535,27.069231336439255,4,95.0,11.97,6.84,0,0,1.0,1.0,0.2781961416528619,EASY
R2016,1.0888548161868385,27.221370404670964,5,76.0,43.14,46.78,0,0,1.0,1.0,0.2538216788341585,EASY
R2017,3.121211490454345,28.090903414089105,3,126.66666666666667,168.58,26.73,1,0,1.0,1.0,0.1803351235556323,EASY
R2018,5.135787868285258,128.39469670713143,5,76.0,81.89,59.67,1,0,0.6666666666666666,1.0,0.1034818139281688,EASY
R2019,2.442574725360567,87.93269011298042,6,63.333333333333336,3.6,31.19,0,0,0.6666666666666666,1.0,0.098674136807722,EASY
R2020,2.2981908151632853,82.73486934587827,6,63.333333333333336,182.82,70.18,1,0,1.0,1.0,0.1099719521112074,EASY
R2021,1.8154952369337318,29.04792379093971,4,95.0,231.35,88.81,1,0,1.0,1.0,0.411308349497137,EASY
R2022,1.130373323664382,18.085973178630113,4,95.0,88.81,43.14,0,0,1.0,1.0,0.4223268908530479,EASY
R2023,1.911962530569261,47.79906326423152,5,76.0,2.42,36.97,0,0,1.0,1.0,0.3353736337149372,EASY
R2024,4.455826151008713,40.10243535907842,3,126.66666666666667,46.78,19.48,0,0,1.0,1.0,0.2205248088471402,EASY
R2025,9.14983360299706,82.34850242697354,3,126.66666666666667,81.89,132.17,0,0,0.6666666666666666,1.0,0.3432444814549453,EASY
R2026,4.0402920412413605,36.36262837117224,3,126.66666666666667,133.21,24.65,1,0,1.0,1.0,0.3476231932279484,EASY
R2027,1.1705265173100778,29.263162932751946,5,76.0,88.81,10.26,1,0,1.0,1.0,0.0793993385724069,EASY
R2028,4.269442408101261,38.42498167291135,3,126.66666666666667,168.58,24.65,1,0,1.0,1.0,0.3033339892478787,EASY
R2029,1.0208523360293669,4.0834093441174675,2,190.0,113.27,50.74,0,0,1.0,1.0,0.2216029112009281,EASY
R2030,5.387216910767188,48.48495219690469,3,126.66666666666667,320.0,155.45,1,0,1.0,1.0,0.351065653761652,EASY
R2031,0.5841543948001541,5.257389553201387,3,126.66666666666667,8.72,70.18,0,0,1.0,1.0,0.3396104666872505,EASY
R2032,1.6618286909432411,1.6618286909432411,1,380.0,88.81,81.89,0,0,1.0,1.0,0.1204390889576889,EASY
R2033,3.901630570990045,35.11467513891041,3,126.66666666666667,215.01,24.65,1,0,1.0,1.0,0.0840224888633658,EASY
R2034,2.3914360715191014,9.565744286076406,2,190.0,96.31,69.63,0,0,0.6666666666666666,1.0,0.2970525125578704,EASY
R2035,0.9233773289174846,33.241583841029446,6,63.333333333333336,12.98,320.0,0,0,1.0,1.0,0.3821988913555082,EASY
R2036,2.7835948737770058,11.134379495108023,2,190.0,46.78,69.63,0,0,1.0,1.0,0.1057465071481032,EASY
R2037,3.898694478403799,140.35300122253676,6,63.333333333333336,43.14,36.68,0,0,0.6666666666666666,1.0,0.4035889922515347,EASY
R2038,4.478121387443084,71.64994219908934,4,95.0,46.78,168.58,0,0,1.0,1.0,0.3876532414335795,EASY
R2039,2.9428154539906997,47.085047263851195,4,95.0,2.42,6.84,0,1,0.3333333333333333,1.0,0.1182487691693159,EASY
R2040,0.7395644840405557,2.958257936162223,2,190.0,46.78,59.67,0,0,1.0,1.0,0.3226833859555064,EASY
R2041,12.017544722264962,108.15790250038465,3,126.66666666666667,14.08,215.01,0,0,1.0,1.0,0.1149613181254338,EASY
R2042,1.1195676181626009,27.98919045406502,5,76.0,16.43,43.14,0,0,1.0,1.0,0.2532869916499219,EASY
R2043,1.987827922090183,7.951311688360732,2,190.0,46.78,50.74,0,0,1.0,1.0,0.4048012945837276,EASY
R2044,0.7135828597189398,2.854331438875759,2,190.0,88.81,7.42,0,0,0.6666666666666666,1.0,0.18610246442384,EASY
R2045,2.666337421572365,2.666337421572365,1,380.0,295.07,81.89,0,0,0.6666666666666666,1.0,0.4161604024705666,EASY
R2046,0.8238111847236972,20.59527961809243,5,76.0,1.9,50.74,0,0,1.0,1.0,0.2048123918336123,EASY
R2047,0.9937008451404762,15.899213522247619,4,95.0,113.27,7.42,1,0,1.0,1.0,0.0519901009424824,EASY
R2048,0.9468522066691256,23.67130516672814,5,76.0,50.74,59.67,0,0,1.0,1.0,0.0554072718187451,EASY
R2049,1.7878528510773866,1.7878528510773866,1,380.0,1.0,81.89,0,0,1.0,1.0,0.2439177871049274,EASY
R2050,2.3864475202126867,85.91211072765672,6,63.333333333333336,46.78,6.31,0,0,1.0,1.0,0.1013134928166475,EASY
R2051,4.346569011907923,39.11912110717131,3,126.66666666666667,295.07,19.32,1,0,1.0,1.0,0.0585114300521346,EASY
R2052,4.383849541379809,109.59623853449523,5,76.0,46.78,81.89,0,0,0.6666666666666666,1.0,0.1995383360075254,EASY
R2053,3.7891148972281132,34.10203407505302,3,126.66666666666667,59.67,22.73,0,0,1.0,1.0,0.2114354986495569,EASY
R2054,5.002915939368918,5.002915939368918,1,380.0,81.89,69.63,0,0,1.0,1.0,0.2861075032551283,EASY
R2055,15.805741954142825,395.1435488535706,5,76.0,4.6,50.74,0,1,0.3333333333333333,1.0,0.0885542381768154,EASY
R2056,1.9852953768786727,1.9852953768786727,1,380.0,2.42,81.89,0,0,1.0,1.0,0.3678125898416553,EASY
R2057,3.8138278198823135,15.255311279529254,2,190.0,59.67,24.65,0,0,1.0,1.0,0.059063885276757,EASY
R2058,17.18691546242214,274.9906473987542,4,95.0,31.43,88.81,0,0,0.6666666666666666,1.0,0.42678985521103,EASY
R2059,2.056149129001028,2.056149129001028,1,380.0,46.78,96.31,0,0,1.0,1.0,0.1730824922557087,EASY
R2060,2.158243183637694,53.95607959094235,5,76.0,155.45,19.32,1,0,0.6666666666666666,1.0,0.4302300076562388,EASY
R2061,1.1983364723068028,4.793345889227211,2,190.0,2.83,6.84,0,0,0.6666666666666666,1.0,0.2127284826285652,EASY
R2062,1.2699297671009888,31.74824417752472,5,76.0,3.6,10.18,0,0,1.0,1.0,0.1571935767447466,EASY
R2063,4.224432261968679,105.61080654921697,5,76.0,3.6,81.89,0,0,1.0,1.0,0.0678300298778965,EASY
R2064,3.5932202543182052,32.338982288863846,3,126.66666666666667,133.21,24.65,1,0,1.0,1.0,0.4383024532823116,EASY
R2065,2.3837751005316514,9.535100402126606,2,190.0,46.78,88.81,0,0,1.0,1.0,0.2517461775745905,EASY
R2066,1.3189434606387405,47.48196458299466,6,63.333333333333336,1.0,36.68,0,0,1.0,1.0,0.4174263769211816,EASY
R2067,2.8089225890218756,11.235690356087503,2,190.0,46.78,81.89,0,0,1.0,1.0,0.3758603490269022,EASY
R2068,6.4980527232909475,25.99221089316379,2,190.0,215.01,168.58,1,0,1.0,1.0,0.1265161664753646,EASY
R2069,18.167241890483403,454.1810472620851,5,76.0,1.0,36.97,0,1,0.3333333333333333,1.0,0.2971952616624696,EASY
R2070,3.269648752019821,52.31438003231714,4,95.0,2.42,69.63,0,0,0.6666666666666666,1.0,0.2399896595002452,EASY
R2071,3.0874992156056873,27.787492940451187,3,126.66666666666667,295.07,24.65,1,0,1.0,1.0,0.3225965810757883,EASY
R2072,33.474462067189485,1205.0806344188215,6,63.333333333333336,31.19,6.84,0,0,1.0,0.3333333333333333,0.2332525705238328,FRAGILE
R2073,1.1694824263347388,10.525341837012649,3,126.66666666666667,12.98,155.45,0,0,1.0,1.0,0.2668166645699749,EASY
R2074,1.4514505726152953,13.063055153537658,3,126.66666666666667,50.74,88.81,0,0,1.0,1.0,0.4398136622463161,EASY
R2075,4.363200106643571,39.268800959792145,3,126.66666666666667,43.14,22.73,0,0,1.0,1.0,0.4446559352390202,EASY
R2076,2.8746070656628846,2.8746070656628846,1,380.0,295.07,59.67,0,0,0.6666666666666666,1.0,0.3443234482337587,EASY
R2077,1.6161042169992652,14.544937952993386,3,126.66666666666667,22.73,88.81,0,0,1.0,1.0,0.3115010545906589,EASY
R2078,0.8777697044994918,21.944242612487294,5,76.0,19.32,59.67,0,0,1.0,1.0,0.3992117660612522,EASY
R2079,1.8479877430387077,16.63188968734837,3,126.66666666666667,5.36,133.21,0,0,1.0,1.0,0.381841191379516,EASY
R2080,29.606545749199764,740.1636437299941,5,76.0,320.0,3.6,1,1,0.0,0.3333333333333333,0.2316137962118872,FRAGILE
R2081,1.9529639157760392,1.9529639157760392,1,380.0,69.63,113.27,0,0,1.0,1.0,0.380936857732931,EASY
R2082,2.152304484047563,77.48296142571226,6,63.333333333333336,4.6,70.18,0,0,1.0,1.0,0.1573623070583631,EASY
R2083,20.04370512777419,501.0926281943547,5,76.0,59.67,31.43,0,1,0.0,1.0,0.0568218946335132,FRAGILE
R2084,1.4682179375193267,5.872871750077307,2,190.0,231.35,96.31,1,0,1.0,1.0,0.3004205463801703,EASY
R2085,1.6628716720996137,6.651486688398455,2,190.0,1.9,96.31,0,0,1.0,1.0,0.2538796857512444,EASY
R2086,2.7819306438142575,44.51089030102812,4,95.0,81.89,81.89,0,0,1.0,1.0,0.0969718310077879,EASY
R2087,4.624148223081141,4.624148223081141,1,380.0,19.32,69.63,0,0,1.0,1.0,0.2328861847214227,EASY
R2088,2.422645956984621,21.80381361286159,3,126.66666666666667,59.67,24.65,0,0,1.0,1.0,0.3326500543028159,EASY
R2089,3.4041826035864617,13.616730414345847,2,190.0,24.65,81.89,0,0,1.0,1.0,0.3411606087660432,EASY
R2090,1.1107973577828087,27.76993394457022,5,76.0,168.58,46.78,1,0,0.6666666666666666,1.0,0.4490272670787849,EASY
R2091,3.991162345254829,35.92046110729346,3,126.66666666666667,59.67,3.6,0,0,0.6666666666666666,1.0,0.2905493804432413,EASY
R2092,0.7543116769134988,3.017246707653995,2,190.0,272.09,10.18,1,0,1.0,1.0,0.0549784079313191,EASY
R2093,7.6674778693162775,122.67964590906044,4,95.0,1.27,50.74,0,0,0.6666666666666666,1.0,0.3599076861317588,EASY
R2094,0.981187118102752,3.924748472411008,2,190.0,46.78,1.0,0,0,1.0,1.0,0.1025701736995647,EASY
R2095,3.1603378774470086,28.443040897023078,3,126.66666666666667,3.32,26.73,0,0,0.6666666666666666,1.0,0.2112785542266836,EASY
R2096,5.181534379025111,46.633809411226,3,126.66666666666667,24.65,132.17,0,0,1.0,1.0,0.1665627298063312,EASY
R2097,2.74764233238148,24.72878099143332,3,126.66666666666667,6.31,22.73,0,0,1.0,1.0,0.1804705460467814,EASY
R2098,1.6603318230722734,41.50829557680684,5,76.0,168.58,96.31,1,0,1.0,1.0,0.167695335378634,EASY
R2099,3.9288292945731804,3.9288292945731804,1,380.0,46.78,69.63,0,0,1.0,1.0,0.2122551086797999,EASY
R2100,1.0482583547532236,37.73730077111605,6,63.333333333333336,24.65,43.14,0,0,1.0,1.0,0.2219979989376256,EASY
R2101,0.7753121529347994,3.1012486117391975,2,190.0,3.6,12.98,0,0,1.0,1.0,0.276359783828583,EASY
R2102,1.5487104142479584,13.938393728231626,3,126.66666666666667,7.42,2.4,0,0,1.0,1.0,0.0842312690344156,EASY
R2103,0.872422282172956,7.851800539556605,3,126.66666666666667,1.0,50.74,0,0,0.6666666666666666,1.0,0.349791465784757,EASY
R2104,3.1663564404364872,79.15891101091218,5,76.0,3.6,8.72,0,0,1.0,1.0,0.0912409527520673,EASY
R2105,3.346154791700674,13.384619166802697,2,190.0,43.14,69.63,0,0,1.0,1.0,0.3772282940809373,EASY
R2106,31.857029227708004,1146.853052197488,6,63.333333333333336,320.0,43.14,1,1,0.0,1.0,0.3443662743216414,FRAGILE
R2107,10.144835905964197,162.31737449542715,4,95.0,320.0,155.45,1,1,0.3333333333333333,1.0,0.2368549740693715,FRAGILE
R2108,2.2029689568337982,55.07422392084496,5,76.0,215.01,88.81,1,0,1.0,1.0,0.409627254839794,EASY
R2109,2.278254851093573,56.95637127733932,5,76.0,320.0,88.81,1,0,1.0,1.0,0.1207066149149818,EASY
R2110,4.001946852408103,100.0486713102026,5,76.0,320.0,26.73,1,0,1.0,1.0,0.4436415650356783,EASY
R2111,3.517619310824796,14.070477243299184,2,190.0,3.6,69.63,0,1,0.0,1.0,0.2077147363157258,EASY
R2112,1.6233456148980707,14.610110534082636,3,126.66666666666667,5.36,81.89,0,0,1.0,1.0,0.087807154066366,EASY
R2113,22.963349260239106,206.67014334215196,3,126.66666666666667,320.0,113.27,1,1,0.0,1.0,0.3395028808045141,EASY
R2114,6.0240556058488615,6.0240556058488615,1,380.0,88.81,250.9,0,0,0.6666666666666666,1.0,0.1823809625719271,EASY
R2115,1.498078353008808,23.969253648140928,4,95.0,3.6,96.31,0,0,1.0,1.0,0.2026422756942666,EASY
R2116,0.8590433594521135,13.744693751233816,4,95.0,10.26,46.78,0,0,1.0,1.0,0.4135611353025143,EASY
R2117,1.2685312175358892,31.713280438397227,5,76.0,12.98,69.63,0,0,1.0,1.0,0.1883884163757431,EASY
R2118,7.50995824200829,270.35849671229846,6,63.333333333333336,46.78,50.74,0,0,1.0,1.0,0.3077764609309593,EASY
R2119,3.9179466964473812,97.94866741118453,5,76.0,3.6,69.63,0,0,1.0,1.0,0.1706855355088137,EASY
R2120,2.2631023812007336,9.052409524802934,2,190.0,320.0,69.63,1,0,0.6666666666666666,1.0,0.150169877913746,EASY
R2121,2.9806541229050705,26.825887106145636,3,126.66666666666667,3.6,24.65,0,0,0.6666666666666666,1.0,0.1633098057398532,EASY
R2122,0.6209171112515643,2.4836684450062574,2,190.0,3.6,88.81,0,0,1.0,1.0,0.1820185950473061,EASY
R2123,2.098495603659542,52.46239009148855,5,76.0,50.74,7.42,0,0,1.0,1.0,0.1754663211436916,EASY
R2124,3.5829555747282344,57.32728919565175,4,95.0,46.78,26.73,0,0,1.0,1.0,0.051379304755372,EASY
R2125,2.1103674441105706,33.76587910576913,4,95.0,3.32,70.18,0,0,1.0,1.0,0.2853906982854288,EASY
R2126,1.7860262540042107,1.7860262540042107,1,380.0,81.89,69.63,0,0,0.6666666666666666,1.0,0.1344756282646456,EASY
R2127,7.062823924747026,113.00518279595242,4,95.0,1.9,59.67,0,0,1.0,1.0,0.1163708398066752,EASY
R2128,4.306925272210908,107.67313180527269,5,76.0,50.74,69.63,0,0,1.0,1.0,0.1976685231513673,EASY
R2129,1.391106223577979,50.07982404880724,6,63.333333333333336,2.83,46.78,0,0,1.0,1.0,0.2460175839934615,EASY
R2130,24.78105241480997,223.02947173328974,3,126.66666666666667,320.0,252.87,1,0,1.0,1.0,0.3610690085285434,EASY
R2131,5.010647566199493,45.09582809579544,3,126.66666666666667,182.82,22.73,1,0,1.0,1.0,0.1082491015296268,EASY
