rocket_id,regime,wind_mult,sr,rms
R0987,EASY,3x,1.0,1.9005098524641024
R0988,EASY,3x,0.0,13.502389715018401
R0989,EASY,3x,1.0,3.3744261133049434
R0990,EASY,3x,0.6666666666666666,7.3179568878634385
R0991,EASY,3x,1.0,4.42019485296441
R0992,EASY,3x,1.0,4.797274368219793
R0993,EASY,3x,1.0,5.674721014341784
R0994,EASY,3x,1.0,3.886575681115825
R0995,EASY,3x,1.0,3.655333756895459
R0996,EASY,3x,1.0,4.1682564127382244
R0997,EASY,3x,1.0,1.8824039497295406
R0998,EASY,3x,1.0,4.36663221876855
R0999,EASY,3x,0.6666666666666666,5.904877359697042
R1000,EASY,3x,1.0,3.9041275182239485
R1001,EASY,3x,1.0,3.34263008882597
R1002,EASY,3x,1.0,4.100094711936001
R1003,EASY,3x,1.0,2.027932706516141
R1004,EASY,3x,1.0,6.22606184426855
R1005,EASY,3x,0.6666666666666666,3.77784743947568
R1006,EASY,3x,1.0,4.027738265626147
R1007,EASY,3x,1.0,8.199046035907338
R1008,EASY,3x,1.0,2.670010861646014
R1009,EASY,3x,1.0,3.549010704542392
R1010,EASY,3x,1.0,7.555319806211206
R1011,EASY,3x,1.0,2.956721342499492
R1012,EASY,3x,1.0,7.882853714343074
R1013,EASY,3x,1.0,6.13212151476191
R1014,EASY,3x,1.0,4.497889632808206
R1015,EASY,3x,1.0,2.708551151840927
R1016,EASY,3x,1.0,1.839300683577845
R1017,EASY,3x,1.0,3.408051570016525
R1018,EASY,3x,1.0,3.4648283427586257
R1019,EASY,3x,1.0,4.976132359424393
R1020,EASY,3x,1.0,2.792481928948988
R1021,FRAGILE,3x,0.3333333333333333,14.746832422056613
R1022,EASY,3x,1.0,4.287649841148857
R1023,EASY,3x,1.0,3.617896557635518
R1024,EASY,3x,1.0,3.938200263155918
R1025,EASY,3x,1.0,1.5085840716621515
R1026,EASY,3x,1.0,4.376650420800577
R1027,EASY,3x,1.0,2.9612145319387806
R1028,EASY,3x,1.0,3.9779389979572897
R1029,EASY,3x,1.0,5.51537419723802
R1030,EASY,3x,1.0,2.2024626163267613
R1031,EASY,3x,1.0,3.414786220107939
R1032,EASY,3x,1.0,4.718026334228535
R1033,EASY,3x,1.0,6.3304175220152175
R1034,EASY,3x,1.0,2.203945228528192
R1035,EASY,3x,1.0,3.581013051994301
R1036,EASY,3x,1.0,4.8968550837062
R1037,EASY,3x,1.0,3.2515968247341376
R1038,EASY,3x,0.6666666666666666,6.6423017438205205
R1039,EASY,3x,1.0,1.99487514186855
R1040,EASY,3x,1.0,4.323662374111206
R1041,EASY,3x,1.0,1.7033183993633123
R1042,EASY,3x,0.6666666666666666,5.746217665421657
R1043,EASY,3x,1.0,5.4868784097299494
R1044,EASY,3x,1.0,2.5862820177296366
R1045,EASY,3x,1.0,3.5118881520795404
R1046,EASY,3x,1.0,5.270711671546322
R1047,EASY,3x,1.0,2.7118744424781553
R1048,EASY,3x,1.0,3.7870940654289984
R1049,EASY,3x,1.0,3.873688222244811
R1050,EASY,3x,1.0,2.8681705932774264
R1051,EASY,3x,1.0,2.281137410612077
R1052,EASY,3x,1.0,7.077765601914693
R1053,EASY,3x,1.0,2.499946805668467
R1054,EASY,3x,1.0,3.3836232561554342
R1055,EASY,3x,1.0,3.67802670795365
R1056,EASY,3x,1.0,4.674009512643366
R1057,EASY,3x,1.0,3.3207641747303356
R1058,EASY,3x,1.0,2.3664740072586774
R1059,EASY,3x,1.0,3.278370340801587
R1060,EASY,3x,1.0,4.175998845026658
R1061,EASY,3x,1.0,3.159710663104528
R1062,EASY,3x,1.0,5.282282630828383
R1063,EASY,3x,1.0,1.473250667643008
R1064,EASY,3x,1.0,4.048930735349224
R1065,EASY,3x,1.0,3.428214585547407
R1066,EASY,3x,1.0,4.458317217553797
R1067,EASY,3x,1.0,3.873312097274404
R1068,EASY,3x,1.0,2.688623363354047
R1069,EASY,3x,1.0,4.398615611918763
R1070,FRAGILE,3x,0.6666666666666666,12.039511827451156
R1071,EASY,3x,1.0,4.456309288815977
R1072,EASY,3x,1.0,5.171220858509617
R1073,EASY,3x,1.0,4.710401068965578
R1074,EASY,3x,1.0,2.907380509406486
R1075,EASY,3x,1.0,5.792324091844969
R1076,EASY,3x,1.0,2.378511918361843
R1077,EASY,3x,1.0,5.298116022707592
R1078,EASY,3x,1.0,4.773082511972257
R1079,EASY,3x,0.3333333333333333,8.77249940496624
R1080,EASY,3x,1.0,6.96418981192387
R1081,EASY,3x,0.6666666666666666,4.94976470855681
R1082,FRAGILE,3x,0.0,19.248531612438303
R1083,EASY,3x,1.0,2.8305451065078286
R1084,EASY,3x,0.6666666666666666,9.08919199833901
R1085,EASY,3x,1.0,5.55919837017066
R1086,EASY,3x,1.0,3.1681130336736962
R1087,EASY,3x,1.0,2.327041842047843
R1088,EASY,3x,1.0,5.626396742092599
R1089,EASY,3x,1.0,4.805931814451745
R1090,EASY,3x,1.0,4.136866044772786
R1091,EASY,3x,1.0,2.9155899839328505
R1092,EASY,3x,1.0,5.136260569376737
R1093,EASY,3x,1.0,3.033947774689144
R1094,FRAGILE,3x,0.0,10.243655453213707
R1095,EASY,3x,1.0,1.4312364160099476
R1096,EASY,3x,1.0,8.088345954426499
R1097,EASY,3x,1.0,9.344471809235722
R1098,EASY,3x,1.0,3.1718755848755964
R1099,EASY,3x,1.0,4.412548730675609
R1100,EASY,3x,1.0,4.6819280580408105
R1101,EASY,3x,1.0,3.4124839688535182
R1102,EASY,3x,0.6666666666666666,9.28440550026671
R1103,EASY,3x,1.0,7.076900347839094
R1104,EASY,3x,1.0,3.2786064130797676
R1105,EASY,3x,1.0,4.701935739733956
R1106,EASY,3x,1.0,5.218091077882909
R1107,EASY,3x,1.0,3.8330959730242924
R1108,EASY,3x,1.0,2.7877398785047025
R1109,EASY,3x,1.0,2.5903229330084563
R1110,EASY,3x,1.0,3.5622836361046386
R1111,EASY,3x,1.0,3.663976926135413
R1112,EASY,3x,1.0,5.648771078239157
R1113,EASY,3x,1.0,3.4969652248997796
R1114,EASY,3x,1.0,2.5080114081475573
R1115,EASY,3x,0.6666666666666666,12.429188409543265
R1116,EASY,3x,1.0,4.113153876768211
R1117,EASY,3x,1.0,2.873258035150896
R1118,EASY,3x,1.0,2.6060134172338265
R1119,EASY,3x,1.0,3.811854254486939
R1120,EASY,3x,1.0,5.454923924644725
R1121,EASY,3x,1.0,5.04597641217335
R1122,EASY,3x,1.0,3.5798510812158284
R1123,EASY,3x,1.0,7.443495347199629
R1124,EASY,3x,1.0,2.6621718921072604
R1125,EASY,3x,1.0,2.207315750719083
R1126,EASY,3x,1.0,4.677783631477141
R1127,EASY,3x,1.0,2.1704693748721238
R1128,EASY,3x,1.0,4.122600753317062
R1129,EASY,3x,1.0,3.3387497155455073
R1130,EASY,3x,1.0,4.070442056238831
R1131,EASY,3x,1.0,7.1825339459592
R1132,EASY,3x,1.0,3.6991932574153146
R1133,EASY,3x,1.0,4.482290372856645
R1134,EASY,3x,1.0,4.80238468519688
R1135,EASY,3x,1.0,7.175617094521487
R1136,EASY,3x,1.0,8.622332195025214
R1137,EASY,3x,1.0,2.526212166035712
R1138,EASY,3x,1.0,5.505457091496511
R1139,EASY,3x,1.0,4.0505688467489
R1140,EASY,3x,1.0,8.944290430282424
R1141,EASY,3x,1.0,3.3923463955993043
R1142,EASY,3x,1.0,5.306268062566346
R1143,EASY,3x,1.0,7.416006403340538
R1144,EASY,3x,1.0,5.262589308293144
R1145,EASY,3x,0.6666666666666666,9.290394934582912
R1146,EASY,3x,1.0,1.684567337251354
R1147,EASY,3x,1.0,6.629053177569163
R1148,EASY,3x,1.0,4.828495901455564
R1149,EASY,3x,1.0,2.9288052044054864
R1150,EASY,3x,1.0,3.231376181466709
R1151,EASY,3x,1.0,1.8628054917278547
R1152,EASY,3x,0.6666666666666666,7.317627605104565
R1153,EASY,3x,1.0,4.191976100145979
R1154,EASY,3x,1.0,4.238702208993747
R1155,EASY,3x,1.0,1.4938706434774272
R1156,EASY,3x,1.0,4.28454035138486
R1157,EASY,3x,1.0,6.623716566641373
R1158,EASY,3x,1.0,1.8293702026769172
R1159,EASY,3x,1.0,2.395018522691545
R1160,EASY,3x,0.6666666666666666,7.391762993797954
R1161,EASY,3x,1.0,1.8469538570313777
R1162,EASY,3x,1.0,3.7732481706312115
R1163,EASY,3x,1.0,3.220557138062734
R1164,EASY,3x,1.0,3.704304333567166
R1165,FRAGILE,3x,0.6666666666666666,10.01026377090254
R1166,EASY,3x,1.0,3.36921842759387
R1167,EASY,3x,1.0,1.6253647974237673
R1168,EASY,3x,1.0,3.3190129739934076
R1169,EASY,3x,1.0,3.3042313084710933
R1170,EASY,3x,1.0,2.349283935692068
R1171,FRAGILE,3x,0.3333333333333333,13.985144161728224
R1172,EASY,3x,1.0,2.4387876583861217
R1173,EASY,3x,1.0,5.01981562667516
R1174,EASY,3x,1.0,3.429749331769305
R1175,EASY,3x,1.0,3.199590451182209
R1176,EASY,3x,1.0,5.359922301600264
R1177,EASY,3x,1.0,2.1694951541253436
R1178,EASY,3x,0.6666666666666666,11.03489360045645
R1179,EASY,3x,1.0,4.347373377829508
R1180,EASY,3x,1.0,4.238794123805962
R1181,EASY,3x,1.0,4.553838739775961
R1182,EASY,3x,1.0,3.510789035043883
R1183,EASY,3x,0.3333333333333333,12.623062229018544
R1184,EASY,3x,1.0,3.5284833911790514
R1185,EASY,3x,1.0,3.7054443917728483
R1186,EASY,3x,1.0,4.268139359247451
R1187,EASY,3x,1.0,3.3776435724249807
R1188,EASY,3x,1.0,3.639194575611652
R1189,EASY,3x,1.0,3.421355667542205
R1190,EASY,3x,1.0,4.533849445567965
R1191,EASY,3x,1.0,3.3411067837592636
R1192,EASY,3x,1.0,3.631580739814133
R1193,EASY,3x,1.0,4.9278183608709645
R1194,EASY,3x,1.0,3.9028294346137606
R1195,EASY,3x,1.0,2.260086868493555
R1196,EASY,3x,1.0,2.3934683622816357
R1197,EASY,3x,1.0,5.734659586450266
R1198,EASY,3x,1.0,4.1000613274774915
R1199,EASY,3x,1.0,4.593123760455957
R1200,EASY,3x,1.0,2.9816613124461733
