rocket_id,design_id,regime_label,gain_Kp,gain_Kd,gain_source,p_unstable,mass,Iyy,static_margin,Cm_alpha,control_effectiveness,thrust,servo_slew_deg_s,max_gimbal_deg,latency_steps,deadband,backlash,wind_strength,baseline_success_rate,baseline_rms,baseline_peak,baseline_max_theta,baseline_u_sat,baseline_go,abl_success_wind,delta_success_wind,delta_rms_wind,delta_peak_wind,delta_theta_wind,decision_flip_wind,flip_dir_wind,abl_success_backlash,delta_success_backlash,delta_rms_backlash,delta_peak_backlash,delta_theta_backlash,decision_flip_backlash,flip_dir_backlash,abl_success_slew,delta_success_slew,delta_rms_slew,delta_peak_slew,delta_theta_slew,decision_flip_slew,flip_dir_slew,abl_success_latency,delta_success_latency,delta_rms_latency,delta_peak_latency,delta_theta_latency,decision_flip_latency,flip_dir_latency,abl_success_sensor_noise,delta_success_sensor_noise,delta_rms_sensor_noise,delta_peak_sensor_noise,delta_theta_sensor_noise,decision_flip_sensor_noise,flip_dir_sensor_noise,abl_success_deadband,delta_success_deadband,delta_rms_deadband,delta_peak_deadband,delta_theta_deadband,decision_flip_deadband,flip_dir_deadband,abl_success_nonlinear_aero,delta_success_nonlinear_aero,delta_rms_nonlinear_aero,delta_peak_nonlinear_aero,delta_theta_nonlinear_aero,decision_flip_nonlinear_aero,flip_dir_nonlinear_aero,abl_success_dyn_aero,delta_success_dyn_aero,delta_rms_dyn_aero,delta_peak_dyn_aero,delta_theta_dyn_aero,decision_flip_dyn_aero,flip_dir_dyn_aero,abl_success_thrust_curve,delta_success_thrust_curve,delta_rms_thrust_curve,delta_peak_thrust_curve,delta_theta_thrust_curve,decision_flip_thrust_curve,flip_dir_thrust_curve,abl_success_cg_shift,delta_success_cg_shift,delta_rms_cg_shift,delta_peak_cg_shift,delta_theta_cg_shift,decision_flip_cg_shift,flip_dir_cg_shift,dominant_module,dominant_delta_rms,n_decision_flips,decision_flip_modules,fidelity_complexity
R0011,11,INFEASIBLE,10.0,4.0,exp1,1.6687303717304154,1.6154159020310874,0.0310837538349611,0.2226525926131433,-38.54719358007235,13.534687893696034,34.239708524599074,26.555844898972268,10.274156942231617,5,0.0430515444284777,0.2493394597982214,0.2043582932938744,0.8,5.365199220839971,26.432720065741783,26.432720065741783,0.0,1,1.0,0.19999999999999996,-5.365199220839971,-26.432720065741783,-26.432720065741783,0,,1.0,0.19999999999999996,-1.8818146305673782,-15.506364618935006,-15.506364618935006,0,,1.0,0.19999999999999996,-1.7728231673161092,-11.63361283390697,-11.63361283390697,0,,0.8,0.0,-4.073994399611536e-06,-0.0006187787637443876,-0.0006187787637443876,0,,1.0,0.19999999999999996,-4.300564746953935,-23.0510305225513,-23.0510305225513,0,,0.8,0.0,-3.0714151231236997e-06,-0.000509152225127707,-0.000509152225127707,0,,0.8,0.0,1.7763568394002505e-15,1.7763568394002505e-14,1.7763568394002505e-14,0,,0.8,0.0,-0.7320637526664697,-3.324752293551388,-3.324752293551388,0,,0.8,0.0,0.3766409136100446,3.500119509055043,3.500119509055043,0,,0.8,0.0,-6.701528576513738e-08,-3.3523157334514053e-06,-3.3523157334514053e-06,0,,wind,5.365199220839971,0,none,0
R0012,12,INFEASIBLE,10.0,4.0,exp1,1.351261592791173,1.1254189388602998,0.0103163282548866,0.1815681807514197,-40.86742679570099,8.345310805900688,39.031618678397024,42.184772064395816,14.877017408333783,4,0.1434386616257057,0.1110546194885468,0.1078094239825413,0.6,8.373073420803014,26.557299927332423,26.557299927332423,0.0,1,1.0,0.4,-8.373039712044953,-26.555952435499183,-26.555952435499183,0,,1.0,0.4,-3.213073206814232,-13.391674431698533,-13.391674431698533,0,,0.4,-0.19999999999999996,9.915304159300579,29.627532450173852,29.627532450173852,0,,0.6,0.0,-0.08509154220741877,-0.34288791768173965,-0.34288791768173965,0,,1.0,0.4,-7.67890189564755,-24.365731303493728,-24.365731303493728,0,,0.6,0.0,-0.31089201157777424,-1.9298688679882332,-1.9298688679882332,0,,0.6,0.0,0.0030797351029079323,0.01921264795539912,0.01921264795539912,0,,0.8,0.20000000000000007,-2.399618942339689,-4.759792648450496,-4.759792648450496,0,,0.2,-0.39999999999999997,3.2468911545978205,5.053006450514509,5.053006450514509,1,hurts,0.6,0.0,-0.2662375254972673,-1.624306591683741,-1.624306591683741,0,,slew,9.915304159300579,1,thrust_curve,1
R0013,13,EASY,10.0,4.0,exp1,1.3861302160309956,1.5865265105989432,0.0168183256084227,0.1497780718337762,-45.68402241341572,12.204208164047714,31.54121641500249,21.09780900631713,8.881439062164269,2,0.1443057454820576,0.0476857133872634,0.16410925330232,1.0,5.712840093241751,16.416592532541124,16.416592532541124,0.0,1,1.0,0.0,-4.8960828313028335,-9.787094763791323,-9.787094763791323,0,,1.0,0.0,-0.4980040508359247,-4.258980100495142,-4.258980100495142,0,,1.0,0.0,-0.11585524025630267,2.999999422803029,2.999999422803029,0,,0.8,-0.19999999999999996,0.676421073976071,4.249545342994221,4.249545342994221,0,,1.0,0.0,-5.326904624024615,-15.064624200421761,-15.064624200421761,0,,1.0,0.0,-0.7444706234369853,-0.6945479971649586,-0.6945479971649586,0,,1.0,0.0,1.1546319456101628e-14,7.460698725481052e-14,7.460698725481052e-14,0,,0.8,-0.19999999999999996,-1.0968744399931625,0.8244956832913459,0.8244956832913459,0,,0.8,-0.19999999999999996,0.6228332786268842,3.9478093384291206,3.9478093384291206,0,,1.0,0.0,-0.09828302643909925,0.014522453160640936,0.014522453160640936,0,,sensor_noise,5.326904624024615,0,none,0
R0014,14,INFEASIBLE,10.0,4.0,exp1,1.632625110725969,1.703718766216161,0.0169085144341327,0.1353788342309521,-54.52562158306392,9.17669194290533,26.460083086559635,84.64748216742542,13.43644842675564,5,0.1113286347145171,0.1194104604701807,0.1873972495093119,0.8,5.270351091153529,21.685528608988434,21.685528608988434,0.0,1,1.0,0.19999999999999996,-3.218665698913908,-8.580657892160419,-8.580657892160419,0,,1.0,0.19999999999999996,-1.0999103304616655,-10.150956179686412,-10.150956179686412,0,,0.6,-0.20000000000000007,3.4295533630340636,5.728777357986065,5.728777357986065,0,,0.8,0.0,-0.2553542364799686,1.8049194072865369,1.8049194072865369,0,,1.0,0.19999999999999996,-4.916936784392255,-20.72636458124279,-20.72636458124279,0,,0.8,0.0,-0.1783104868124452,-5.394849197181806,-5.394849197181806,0,,0.8,0.0,0.0,0.0,0.0,0,,1.0,0.19999999999999996,-1.5801403365238436,-8.658467201008781,-8.658467201008781,0,,0.8,0.0,0.9941136698830828,-2.0196005201364713,-2.0196005201364713,0,,0.8,0.0,-0.0233470382634815,1.056884363372685,1.056884363372685,0,,sensor_noise,4.916936784392255,0,none,0
R0015,15,MARGINAL,10.0,4.0,exp1,0.3165636857515615,0.9776828611071772,0.0105511775151232,0.0502848470269766,-30.350501904307727,13.443080261820745,30.08466575895732,54.65294934853483,11.93723802138688,6,0.044125953054493,0.0502309005695302,0.201417130660181,0.6,9.278718630335735,20.811768412728888,20.811768412728888,0.0,1,0.8,0.20000000000000007,-5.949056694762622,-5.797958631528758,-5.797958631528758,0,,0.8,0.20000000000000007,-1.076117697323106,0.5075346057478356,0.5075346057478356,0,,0.2,-0.39999999999999997,13.2448818195083,28.75154048080283,28.75154048080283,1,hurts,0.6,0.0,-0.29029939587196907,1.9077068521482339,1.9077068521482339,0,,1.0,0.4,-8.034386630516304,-17.779242782489646,-17.779242782489646,0,,0.6,0.0,0.5334884823796866,8.105966568327819,8.105966568327819,0,,0.6,0.0,0.029933855005406684,0.7915288655108803,0.7915288655108803,0,,1.0,0.4,-3.337803619734509,-7.64218521941593,-7.64218521941593,0,,0.4,-0.19999999999999996,0.4034293374341278,6.402242249046186,6.402242249046186,0,,0.4,-0.19999999999999996,-0.24746071674267256,7.72984365574742,7.72984365574742,0,,slew,13.2448818195083,1,slew,1
R0016,16,EASY,10.0,4.0,exp1,0.3169175716293863,1.962109207509121,0.0299776638340075,0.0572468569399355,-31.143864301727696,7.521709906759167,40.96538205701734,35.71886185592719,13.611115611102974,1,0.0104671924355096,0.0625131639269721,0.3192530098083314,0.8,5.341419790898087,23.9256159604791,23.9256159604791,0.0,1,1.0,0.19999999999999996,-4.937839313996685,-20.75833478685658,-20.75833478685658,0,,1.0,0.19999999999999996,-1.5282406969873294,-11.997691571163069,-11.997691571163069,0,,0.8,0.0,-1.294256775799532,-8.424814369865432,-8.424814369865432,0,,0.8,0.0,0.0,0.0,0.0,0,,1.0,0.19999999999999996,-5.026437785302212,-22.61329225660808,-22.61329225660808,0,,0.8,0.0,-0.1852744211742765,-2.394913870253383,-2.394913870253383,0,,0.8,0.0,0.0,0.0,0.0,0,,0.8,0.0,-1.3792329665894676,-7.797813962802568,-7.797813962802568,0,,1.0,0.19999999999999996,-1.217234887000755,-12.22375581955836,-12.22375581955836,0,,0.8,0.0,-0.3258934017806432,-4.585016963300497,-4.585016963300497,0,,sensor_noise,5.026437785302212,0,none,0
R0017,17,EASY,10.0,4.0,exp1,1.6401055589850493,1.6938772420675887,0.0376792221831968,0.1449744526138959,-54.105975610271926,8.595504629063594,29.60677995748255,74.40029711119045,13.102356445241416,4,0.1110035216967423,0.0730206789195411,0.1956187008324829,1.0,3.4912297664244485,12.450219628819495,12.450219628819495,0.0,1,1.0,0.0,-1.5319683794380978,-5.062448101111069,-5.062448101111069,0,,1.0,0.0,-0.41651986182971434,-3.037633484241594,-3.037633484241594,0,,1.0,0.0,1.792495603202903,3.9891966137192956,3.9891966137192956,0,,1.0,0.0,0.740067386779256,-0.6923901285590937,-0.6923901285590937,0,,1.0,0.0,-3.251436775875847,-11.753901428081296,-11.753901428081296,0,,0.8,-0.19999999999999996,-0.2597484545590647,2.54989117185462,2.54989117185462,0,,1.0,0.0,0.0,0.0,0.0,0,,1.0,0.0,-0.4375394775845236,-0.41799309597621637,-0.41799309597621637,0,,0.8,-0.19999999999999996,0.6235946921978717,4.834474491961663,4.834474491961663,0,,1.0,0.0,0.4297842168604866,-0.4831842459835247,-0.4831842459835247,0,,sensor_noise,3.251436775875847,0,none,0
R0018,18,EASY,45.0,4.0,exp1,1.3369326699908384,1.476986063712292,0.01276925859925,0.2013113629637022,-31.122588622453755,13.826586256215284,28.426951459757905,29.19214479702976,9.27994348644621,1,0.0428994844342272,0.0761009568479967,0.0734203386653614,0.6,4.3033583851105455,27.502557417886234,27.502557417886234,0.0,1,1.0,0.4,-3.1447999831186277,-17.99665064737592,-17.99665064737592,0,,0.8,0.20000000000000007,-0.16404054131803214,-7.062567418545914,-7.062567418545914,0,,1.0,0.4,-1.3685837051187928,-20.06780164433314,-20.06780164433314,0,,0.6,0.0,0.0,0.0,0.0,0,,1.0,0.4,-4.192459586158775,-27.117758495663452,-27.117758495663452,0,,0.6,0.0,0.06588716120491966,0.901708210576956,0.901708210576956,0,,0.6,0.0,-1.3233858453531866e-13,-1.929123527588672e-12,-1.929123527588672e-12,0,,1.0,0.4,-1.5655257396182227,-14.249700217616894,-14.249700217616894,0,,0.6,0.0,0.7744490545181302,-9.048372814172588,-9.048372814172588,0,,0.8,0.20000000000000007,0.009637769088000958,1.9351840994103107,1.9351840994103107,0,,sensor_noise,4.192459586158775,0,none,0
R0019,19,EASY,45.0,4.0,exp1,0.6986252004925544,1.4258689422484427,0.0393469061549087,0.0533454062414989,-69.71325260646083,8.950242884811644,36.67732116572184,99.77809464893636,11.296092197667225,5,0.135009398946336,0.1520781542726278,0.2694816006525577,0.6,4.850695668185525,27.00839610225106,27.00839610225106,0.0,1,1.0,0.4,-3.4127834792695944,-18.969520043854587,-18.969520043854587,0,,0.8,0.20000000000000007,-0.5597419363474714,-6.540655153548453,-6.540655153548453,0,,1.0,0.4,-3.132550290201932,-21.64783735365132,-21.64783735365132,0,,0.6,0.0,-0.12901991343365005,-2.137744636092009,-2.137744636092009,0,,1.0,0.4,-4.685658347187916,-26.442365003347636,-26.442365003347636,0,,0.6,0.0,0.20392390561006568,-1.422305524885907,-1.422305524885907,0,,0.6,0.0,-2.7498003873915877e-12,-3.999289788225724e-11,-3.999289788225724e-11,0,,0.8,0.20000000000000007,-0.8467140575563139,-4.923456463937907,-4.923456463937907,0,,0.8,0.20000000000000007,1.609471065017365,-0.16812242994743087,-0.16812242994743087,0,,0.6,0.0,0.3544823511823223,0.4982118862992593,0.4982118862992593,0,,sensor_noise,4.685658347187916,0,none,0
R0020,20,MARGINAL,45.0,4.0,exp1,0.8762383348740207,1.976366024888319,0.0204973525649062,0.129476610067156,-33.98063714397721,5.285253260658926,32.63341578014095,28.17224806486665,9.383641227992255,6,0.1430269045688434,0.2127046173366714,0.2339636186677448,1.0,5.0480366595592026,15.955957538238954,15.955957538238954,0.0,1,1.0,0.0,-5.0480366595592026,-15.955957538238954,-15.955957538238954,0,,0.6,-0.4,-0.5053561253387766,2.0012857346448545,2.0012857346448545,0,,1.0,0.0,-0.9556485935279042,-0.31208667896929576,-0.31208667896929576,0,,1.0,0.0,-0.07026962383876612,-0.2691614909962663,-0.2691614909962663,0,,0.8,-0.19999999999999996,-1.982239514816719,-0.559570607726652,-0.559570607726652,0,,1.0,0.0,0.02477320761147528,0.4137561917839374,0.4137561917839374,0,,1.0,0.0,0.0,0.0,0.0,0,,1.0,0.0,-1.0017422919570826,-2.6794128449582644,-2.6794128449582644,0,,0.8,-0.19999999999999996,0.6521405520025283,29.002406024705998,29.002406024705998,0,,1.0,0.0,0.008372709257373323,-0.05843543248339067,-0.05843543248339067,0,,wind,5.0480366595592026,0,none,0
R0021,21,EASY,10.0,4.0,exp1,1.1098036615144309,1.5721705713851173,0.0175550795727918,0.1047945598763389,-58.11769231968664,7.35795488134475,38.98192210512967,105.0330744035551,9.45009333251257,2,0.1111967647392033,0.0561141810363375,0.4210441697894159,1.0,5.944769528955952,17.31352377601902,17.31352377601902,0.0,1,1.0,0.0,-3.2607978440957006,-4.64144333419971,-4.64144333419971,0,,1.0,0.0,-0.9334007139678295,-4.8808423439601185,-4.8808423439601185,0,,1.0,0.0,0.2906004240259916,1.0313889519140993,1.0313889519140993,0,,0.8,-0.19999999999999996,0.5167612511494228,1.7764583251995596,1.7764583251995596,0,,1.0,0.0,-5.473498757455599,-15.516582095871435,-15.516582095871435,0,,1.0,0.0,-0.15105393139484669,1.0195673217300474,1.0195673217300474,0,,1.0,0.0,4.440892098500626e-15,-1.8118839761882555e-13,-1.8118839761882555e-13,0,,1.0,0.0,-1.5694684444235785,-4.388699551129426,-4.388699551129426,0,,0.8,-0.19999999999999996,0.7366433519807032,2.500910234353338,2.500910234353338,0,,1.0,0.0,-0.35861389606681193,-1.8212074521467798,-1.8212074521467798,0,,sensor_noise,5.473498757455599,0,none,0
R0022,22,EASY,10.0,8.0,exp1,0.3637019200407554,1.478546103117924,0.0165438040109262,0.0591272229395004,-35.35820047600811,12.51637573427432,42.76864004000304,112.5777867619204,8.539032470294753,3,0.1102719169761929,0.2030603469429324,0.0912853760223429,0.6,6.1063017101583785,23.844839364444926,23.844839364444926,0.0,1,1.0,0.4,-2.6476347447430233,-11.757310695644138,-11.757310695644138,0,,1.0,0.4,-0.5785780859713237,-8.908137518629191,-8.908137518629191,0,,0.6,0.0,2.0294967426597346,1.2991000212362707,1.2991000212362707,0,,0.8,0.20000000000000007,-1.410627995573721,-2.6483108852858663,-2.6483108852858663,0,,1.0,0.4,-5.807703465261674,-23.03777432103903,-23.03777432103903,0,,0.8,0.20000000000000007,-0.30878123600162954,-4.804331264876442,-4.804331264876442,0,,0.6,0.0,-3.552713678800501e-14,-3.552713678800501e-14,-3.552713678800501e-14,0,,0.8,0.20000000000000007,-1.4897605666181395,-5.934468145764839,-5.934468145764839,0,,0.8,0.20000000000000007,0.9575112206893053,-3.5404233993976177,-3.5404233993976177,0,,0.8,0.20000000000000007,-0.8957850481666805,-2.8003373106328766,-2.8003373106328766,0,,sensor_noise,5.807703465261674,0,none,0
R0023,23,MARGINAL,45.0,8.0,exp1,1.0137176451732666,1.1440790295275125,0.0164208617069316,0.131785879986277,-34.071787113173066,10.93913382452251,25.395392749659656,34.07871704923632,12.513981258086208,2,0.0610511070229861,0.1792331844735834,0.1008687898477226,1.0,5.911878320930098,20.696811384607347,20.696811384607347,0.0,1,1.0,0.0,-5.911878320930098,-20.696811384607347,-20.696811384607347,0,,1.0,0.0,-1.8819778211487161,-9.41908778682531,-9.41908778682531,0,,1.0,0.0,-0.5199042056773102,-8.03623804764913,-8.03623804764913,0,,1.0,0.0,-0.022770798228194167,-0.08827992283724129,-0.08827992283724129,0,,1.0,0.0,-4.993573680710223,-17.419050267513597,-17.419050267513597,0,,1.0,0.0,-0.002628347511723028,0.053867796381318556,0.053867796381318556,0,,1.0,0.0,0.0010678128485288596,0.0043755128263285314,0.0043755128263285314,0,,1.0,0.0,-1.7542561248045772,-6.604713393620306,-6.604713393620306,0,,1.0,0.0,0.0019902040015864486,0.30962893058682894,0.30962893058682894,0,,1.0,0.0,0.018957836230236502,0.04316812447098428,0.04316812447098428,0,,wind,5.911878320930098,0,none,0
R0024,24,EASY,10.0,4.0,exp1,0.9841710370511282,1.4816820089030482,0.0385623868440744,0.1718541658429609,-30.09503772089408,9.537173937034904,35.74621878313341,46.4802712607413,13.575211905807643,5,0.0776979671967871,0.0014480720583484,0.1218754619538468,1.0,2.5363267188388163,7.7531519248024425,7.7531519248024425,0.0,1,1.0,0.0,-0.7360123482696248,-1.729553537682202,-1.729553537682202,0,,1.0,0.0,-0.015044464312746975,0.000287410556155443,0.000287410556155443,0,,0.8,-0.19999999999999996,1.9860674426933076,8.332911445064127,8.332911445064127,0,,1.0,0.0,-0.008388821062232488,-1.3233438670615971,-1.3233438670615971,0,,1.0,0.0,-2.415849544181542,-7.3094384527141845,-7.3094384527141845,0,,1.0,0.0,0.0716808735869301,0.6069470147169307,0.6069470147169307,0,,1.0,0.0,7.105427357601002e-15,7.105427357601002e-15,7.105427357601002e-15,0,,1.0,0.0,-0.40077048790142333,-0.052685441880324646,-0.052685441880324646,0,,1.0,0.0,0.4358142237063638,-0.38760620623778586,-0.38760620623778586,0,,1.0,0.0,0.17144181560695548,-1.4925234832496832,-1.4925234832496832,0,,sensor_noise,2.415849544181542,0,none,0
R0025,25,EASY,10.0,4.0,exp1,2.219434320671726,1.6514762470512825,0.0141724582024274,0.2140277569077018,-58.43506539554884,9.388063685982363,41.10210180955042,35.17970208736685,8.88723452332709,5,0.0836497467649658,0.0971292755123393,0.1741191722413348,1.0,5.844808967782649,14.554444336596726,14.554444336596726,0.0,1,1.0,0.0,-4.916869466590507,-5.462682481169248,-5.462682481169248,0,,1.0,0.0,-1.1121663289815018,-0.5919877951929706,-0.5919877951929706,0,,0.8,-0.19999999999999996,1.5129391263968666,6.141078162114971,6.141078162114971,0,,1.0,0.0,-0.09178882592389215,-0.13557501515820114,-0.13557501515820114,0,,1.0,0.0,-5.158567497217227,-12.553086270233488,-12.553086270233488,0,,1.0,0.0,-0.23700395825781406,-0.4056313872999233,-0.4056313872999233,0,,1.0,0.0,1.0658141036401503e-14,7.815970093361102e-14,7.815970093361102e-14,0,,1.0,0.0,-1.3099951620725925,-1.4784620935738033,-1.4784620935738033,0,,0.6,-0.4,0.8752105833099604,10.146211347817227,10.146211347817227,0,,1.0,0.0,-0.09227261184394386,0.3987709796315144,0.3987709796315144,0,,sensor_noise,5.158567497217227,0,none,0
R0026,26,MARGINAL,45.0,4.0,exp1,1.3443843872871184,1.4532210036454218,0.0377216361947896,0.1222439886606754,-48.783807429006345,6.298568208919081,25.469525013216803,62.551242541991634,10.265435880917783,2,0.0141075289486307,0.240942108901245,0.3445277035438017,0.8,4.853308219743655,23.08080877773313,23.08080877773313,0.0,1,1.0,0.19999999999999996,-4.758155769024247,-21.412636616858475,-21.412636616858475,0,,0.6,-0.20000000000000007,-0.04159312984118824,-4.475085396196434,-4.475085396196434,0,,1.0,0.19999999999999996,-2.800146495015583,-15.163725168718454,-15.163725168718454,0,,0.8,0.0,-0.045041233798347236,-0.8078195040530964,-0.8078195040530964,0,,1.0,0.19999999999999996,-4.396675171206408,-20.918237505209657,-20.918237505209657,0,,0.8,0.0,0.006761619208017322,-0.11382914562155122,-0.11382914562155122,0,,0.8,0.0,1.0480505352461478e-13,-6.359357485052897e-12,-6.359357485052897e-12,0,,1.0,0.19999999999999996,-0.8080480695147969,-9.532782690948999,-9.532782690948999,0,,0.6,-0.20000000000000007,1.5826567513912728,19.39629313773111,19.39629313773111,0,,0.6,-0.20000000000000007,0.1443605914884598,0.4360015360250671,0.4360015360250671,0,,wind,4.758155769024247,0,none,0
R0027,27,EASY,10.0,4.0,exp1,1.943296815980613,1.7017674300594714,0.0396658122047471,0.2346056012583623,-36.54424985214709,10.644654019402047,25.194047013636336,78.8919269604524,10.905298328760828,1,0.0170648861964624,0.0065982580822906,0.38748818840339,1.0,3.9110634579481114,14.189276341566575,14.189276341566575,0.0,1,1.0,0.0,-1.589761054720913,-6.887588580584766,-6.887588580584766,0,,1.0,0.0,0.43568639811825305,-2.8099059175448726,-2.8099059175448726,0,,1.0,0.0,-0.2830923799037186,-1.4398038561631594,-1.4398038561631594,0,,1.0,0.0,0.0,0.0,0.0,0,,1.0,0.0,-3.61395049681348,-13.002026297190268,-13.002026297190268,0,,1.0,0.0,0.17084061213605262,-0.23378337493248402,-0.23378337493248402,0,,1.0,0.0,0.0,0.0,0.0,0,,1.0,0.0,0.2269823599937264,-3.847954472948553,-3.847954472948553,0,,1.0,0.0,0.7712132286801379,-1.812860245938106,-1.812860245938106,0,,1.0,0.0,0.4825448723799899,-3.977290891614013,-3.977290891614013,0,,sensor_noise,3.61395049681348,0,none,0
R0028,28,MARGINAL,10.0,4.0,exp1,0.7695173797015584,1.7611514395112264,0.0188836853164859,0.0990326013620088,-43.61775740920219,9.892753117780494,40.78566342470453,46.522092236474144,12.782152639873434,3,0.0193924101164592,0.1301808119088955,0.396128540086486,0.6,10.407258314035472,30.663732348077247,30.663732348077247,0.0,1,1.0,0.4,-10.222562207848613,-27.417864380009874,-27.417864380009874,0,,0.8,0.20000000000000007,-3.0975623037541986,-12.538903843457643,-12.538903843457643,0,,0.8,0.20000000000000007,-5.603113213015762,-11.359138029173035,-11.359138029173035,0,,0.6,0.0,-0.18032996607470153,-0.898510428938863,-0.898510428938863,0,,1.0,0.4,-9.46161337483916,-27.417661354635523,-27.417661354635523,0,,0.6,0.0,0.14292007193440703,0.9782847111402049,0.9782847111402049,0,,0.6,0.0,3.552713678800501e-15,1.7763568394002505e-14,1.7763568394002505e-14,0,,0.8,0.20000000000000007,-3.0392624754529676,-8.140344093539884,-8.140344093539884,0,,0.8,0.20000000000000007,-2.076100143365929,-8.77127884826064,-8.77127884826064,0,,0.6,0.0,0.04796100731383035,0.739483501977432,0.739483501977432,0,,wind,10.222562207848613,0,none,0
R0029,29,EASY,45.0,4.0,exp1,2.867834087586967,1.9429049042517703,0.0324568571092932,0.2216525844635294,-66.23119799409002,8.111469440524717,33.91752332821023,101.93325965199293,10.569036854973946,2,0.1162756106451271,0.0214695776952463,0.3862488722153869,0.8,5.111113564210268,28.15294104210252,28.15294104210252,0.0,1,1.0,0.19999999999999996,-2.1825618881307727,-16.159589157313633,-16.159589157313633,0,,0.6,-0.20000000000000007,0.8395715967478052,2.9753485556777086,2.9753485556777086,0,,1.0,0.19999999999999996,-2.863426067892228,-20.01048814277012,-20.01048814277012,0,,0.8,0.0,0.0958177381970291,2.410107814585775,2.410107814585775,0,,1.0,0.19999999999999996,-4.983585914140287,-27.610130871029202,-27.610130871029202,0,,0.8,0.0,-0.05496633589527189,-1.9015725320412322,-1.9015725320412322,0,,0.8,0.0,0.0,0.0,0.0,0,,0.8,0.0,0.13485615802468232,-1.108676408043749,-1.108676408043749,0,,0.6,-0.20000000000000007,1.592663016598217,-6.115517925874016,-6.115517925874016,0,,0.8,0.0,0.3971834638578011,3.3814109900066676,3.3814109900066676,0,,sensor_noise,4.983585914140287,0,none,0
R0030,30,FRAGILE,20.0,4.0,exp1,1.5788834057832322,1.4174099241046418,0.0161976237700608,0.1593973057166626,-45.07237637680309,5.040762870413957,26.800574364290963,81.04450123725155,14.641117981309506,1,0.0066500944104359,0.0051058014134217,0.2551334688528258,0.6,6.533325977331053,22.0646408092146,22.0646408092146,0.0,1,1.0,0.4,-3.9694285115094416,-11.185520059125405,-11.185520059125405,0,,0.4,-0.19999999999999996,-0.08755133745628818,-1.7431646821957152,-1.7431646821957152,0,,1.0,0.4,-2.590152080498716,-8.630717365435915,-8.630717365435915,0,,0.6,0.0,0.0,0.0,0.0,0,,1.0,0.4,-6.2845190627628265,-21.05268591808027,-21.05268591808027,0,,0.6,0.0,0.12601381565903846,1.6340352259764792,1.6340352259764792,0,,0.6,0.0,-5.864704277769306e-10,-1.1204406291653868e-08,-1.1204406291653868e-08,0,,1.0,0.4,-1.90527136872758,-9.886863942561822,-9.886863942561822,0,,0.8,0.20000000000000007,-0.5520008228630955,6.600118771997074,6.600118771997074,0,,0.6,0.0,0.001590480264941796,-0.2153339319768115,-0.2153339319768115,0,,sensor_noise,6.2845190627628265,0,none,0
R0031,31,INFEASIBLE,10.0,4.0,exp1,1.6907890302920858,1.8230687637643104,0.0102220066602874,0.1466471494056833,-62.70292363373036,11.385066025362196,38.2829456604002,28.935473215321515,9.355251150089034,2,0.1473877041815798,0.2281744724693602,0.1839098216863632,0.4,11.184176161509445,38.18335676211029,38.18335676211029,0.0,1,1.0,0.6,-11.184176161509445,-38.18335676211029,-38.18335676211029,0,,0.8,0.4,-4.939460327207028,-21.82182974663455,-21.82182974663455,0,,0.8,0.4,-3.7927173071517846,-17.412674119595852,-17.412674119595852,0,,0.4,0.0,0.0018900625962459117,-0.11402662124399399,-0.11402662124399399,0,,1.0,0.6,-9.499405340095096,-32.51760842973981,-32.51760842973981,0,,0.4,0.0,-0.07879710815886831,-1.044803331276924,-1.044803331276924,0,,0.4,0.0,7.105427357601002e-15,2.1316282072803006e-14,2.1316282072803006e-14,0,,0.8,0.4,-3.989983952784441,-10.879735063394389,-10.879735063394389,0,,0.4,0.0,-0.3119317017902521,-6.247972244878799,-6.247972244878799,0,,0.4,0.0,0.07547589013341316,0.20291300900616704,0.20291300900616704,0,,wind,11.184176161509445,0,none,0
R0032,32,EASY,10.0,4.0,exp1,1.061182441915488,1.694635807982228,0.0363671390004948,0.1433070647252291,-39.20492611241807,9.560479044024682,36.282543665891694,36.218056681435215,8.474076833366048,5,0.1292579825016452,0.1144207705221022,0.1461735434786251,1.0,2.912714826023682,12.360736496395678,12.360736496395678,0.0,1,1.0,0.0,-2.6235365018446313,-9.10219525067299,-9.10219525067299,0,,1.0,0.0,0.16573876770753815,-4.240113170440646,-4.240113170440646,0,,0.8,-0.19999999999999996,1.4347236472309297,2.707058551458589,2.707058551458589,0,,1.0,0.0,0.08076816264027276,-1.0372582385929583,-1.0372582385929583,0,,1.0,0.0,-2.587896846021985,-11.485431379743384,-11.485431379743384,0,,1.0,0.0,-0.21326111985117002,-0.8543315758754009,-0.8543315758754009,0,,1.0,0.0,0.0,0.0,0.0,0,,1.0,0.0,-0.5784266793554882,-2.087678173073538,-2.087678173073538,0,,1.0,0.0,0.7311331840024411,2.475463723306076,2.475463723306076,0,,1.0,0.0,0.0049728974425611305,-0.06274076001950313,-0.06274076001950313,0,,wind,2.6235365018446313,0,none,0
