rocket_id,design_id,regime_label,best_Kp,best_Kd,p_unstable,mass,Iyy,static_margin,Cm_alpha,control_effectiveness,thrust,servo_slew_deg_s,max_gimbal_deg,latency_steps,deadband,backlash,wind_strength,full_success_rate,full_rms,full_end,full_max_theta,full_peak,full_u_sat,full_slew_sat,delta_rms_wind,delta_end_wind,delta_theta_wind,delta_success_wind,decision_flip_wind,delta_rms_backlash,delta_end_backlash,delta_theta_backlash,delta_success_backlash,decision_flip_backlash,delta_rms_slew,delta_end_slew,delta_theta_slew,delta_success_slew,decision_flip_slew,delta_rms_latency,delta_end_latency,delta_theta_latency,delta_success_latency,decision_flip_latency,delta_rms_sensor_noise,delta_end_sensor_noise,delta_theta_sensor_noise,delta_success_sensor_noise,decision_flip_sensor_noise,delta_rms_thrust_var,delta_end_thrust_var,delta_theta_thrust_var,delta_success_thrust_var,decision_flip_thrust_var,delta_rms_deadband,delta_end_deadband,delta_theta_deadband,delta_success_deadband,decision_flip_deadband,dominant_fidelity,dominant_delta_rms,n_decision_flips,decision_flip_modules
R1035,1035,FRAGILE,45.0,8.0,1.5490609491995757,1.5163510250132637,0.0170352069868728,0.1688861116668437,-50.15937082551028,13.393137127857663,38.7093946543467,24.1141512081562,8.875198589791438,5,0.140124673205373,0.203408829694532,0.0782738435300553,0.3333333333333333,7.633130469261709,15.786452793624802,22.950444714062336,22.950444714062336,0.0,0.042777777777777776,-7.633130469261709,-15.786452793624802,-22.950444714062336,0.6666666666666667,1,-1.4486826423576398,-2.5995840356150577,-0.9704906230643999,0.3333333333333333,1,8.71531456620485,2.210952839127005,46.09191128135931,0.3333333333333333,1,-0.33946045946320513,-1.417657842890442,-1.807338953840695,0.3333333333333333,1,-6.659287521029044,-14.593316778898663,-20.930869987531047,0.6666666666666667,1,-0.5955166606510538,-2.2761296653602,-2.1924561394708384,0.6666666666666667,1,-0.1429303439042373,-0.7372130962913523,-0.7185695633350058,0.0,0,slew,8.71531456620485,6,wind backlash slew latency sensor_noise thrust_var
R1036,1036,EASY,10.0,8.0,1.840579148486861,1.5687048073455416,0.0155675624950066,0.1670861450600604,-66.46702887259978,5.020731526939815,47.124393313396666,78.61245345285673,9.884812489124291,5,0.0484439303885272,0.128487470602022,0.3390489654677565,0.3333333333333333,21.172058143572873,46.11484671142807,86.00252798823144,86.00252798823144,0.0,0.11444444444444445,-14.646684434163468,-27.716230694864503,-56.59046301575185,0.3333333333333333,1,-5.9264492507691156,-14.138824200393447,-31.5189098273545,-0.3333333333333333,0,4.0656910323999504,1.9095870245864361,-31.26897850908579,-0.3333333333333333,0,-0.4111962684243089,-1.3056829833890689,-4.2200233353860455,0.0,0,-17.309170101348915,-42.29093687204497,-76.92507605228697,0.6666666666666667,1,-1.9787212003823846,-5.814134427627856,-9.793969964451762,0.0,0,-4.414328069808914,-11.956834084126513,-14.078612607568346,0.0,0,sensor_noise,17.309170101348915,2,wind sensor_noise
R1037,1037,EASY,10.0,4.0,1.394151915427867,1.74088684148246,0.0205006440254735,0.2030475270908802,-34.01679782217892,8.561775120970069,31.77045425133938,50.78795565020984,9.263419205373266,2,0.0540447118150383,0.04866002159448,0.1515913309799662,0.6666666666666666,7.738348263263789,13.026403964653738,25.409105375891578,25.409105375891578,0.0,0.07888888888888888,-2.797316939322746,-1.950592945333101,-12.09673866326549,0.33333333333333337,0,1.8100941063561313,0.3177405048634281,-5.290926694539422,-0.3333333333333333,1,-1.5857613673895692,-6.488560500678808,-8.158227148219076,0.33333333333333337,0,0.964726570183907,1.6473268793283662,-2.29282966861372,-0.3333333333333333,1,-7.638024462898795,-12.879683678278246,-25.157426520017996,0.33333333333333337,0,-0.9543484982584864,-3.2330077012556853,-5.738133765799656,0.0,0,-0.17110181908805622,-0.4715367610235095,-1.3279663443526104,0.0,0,sensor_noise,7.638024462898795,2,backlash latency
R1038,1038,EASY,10.0,4.0,1.745869691733906,1.296519577791188,0.0389459251430303,0.2392221645562544,-44.18685763574886,10.288924464739054,47.448968140161625,76.72677928891437,9.202621027071125,3,0.0529116613544925,0.0457233157142903,0.3483746737950376,0.3333333333333333,10.707839688253737,15.88165083260447,26.195292050671416,26.195292050671416,0.0,0.08888888888888889,-5.185385233715642,-5.1586471438234796,-10.905858720653065,0.3333333333333333,1,-0.7432875277017583,-0.8268885288280323,3.239049321715047,0.3333333333333333,1,-3.4224668855402545,-5.5304411538621885,-9.689885714738221,0.3333333333333333,1,-0.2705825091046812,-1.5593459673184977,-1.4767285207630358,0.0,0,-10.266354621882659,-15.81863444738891,-25.04824598296745,0.6666666666666667,1,-1.4315486053494553,-6.045136787841521,-4.768676836681127,0.6666666666666667,1,1.492620160396184,2.395437125916322,5.912386676497594,0.0,0,sensor_noise,10.266354621882659,5,wind backlash slew sensor_noise thrust_var
R1039,1039,EASY,10.0,4.0,1.129724289699104,1.2677722164925285,0.0106399576993661,0.1367006279047225,-48.93776536339895,8.338939178802377,45.38848759956811,25.739541358414137,10.71203829466771,2,0.0841526730567968,0.0178566580530438,0.0969612126035875,0.6666666666666666,8.563394022210689,10.848714318690122,16.667271268158874,16.667271268158874,0.0,0.09222222222222222,-4.811996558042884,-3.7217625102598335,-5.765063744062809,0.33333333333333337,0,-1.605993327892131,-6.206116755109417,-1.2071138831470023,0.33333333333333337,0,6.5850472757060245,26.410441980237366,42.32529308125483,-0.3333333333333333,1,0.5666926282588971,0.22011310461907385,3.5500633518554494,0.33333333333333337,0,-8.391737050984315,-10.533300808495968,-16.234046274424113,0.33333333333333337,0,-1.6892220626406829,-5.340690938339476,-2.7009318239793476,0.33333333333333337,0,-2.168147035796811,-5.426507940984883,0.5229179675460891,0.33333333333333337,0,sensor_noise,8.391737050984315,1,slew
R1040,1040,INFEASIBLE,10.0,4.0,0.7807071737350911,1.2727527655739623,0.0167446753091076,0.0855444907247179,-52.14051876947856,11.808379261086742,42.2493277472396,30.200261692640872,12.411814285968504,4,0.0813039251054805,0.1295904010523248,0.389842420495941,0.0,21.30348182971012,33.348275074592095,61.36682446157409,61.36682446157409,0.0,0.07666666666666667,-21.30348182971012,-33.348275074592095,-61.36682446157409,1.0,1,-9.4253533767932,-22.662194258421408,-34.63140756901415,0.6666666666666666,1,-3.159131382589745,-2.5739464188719694,-8.440780127124434,0.3333333333333333,0,-0.3011232683150098,-0.6565097023690285,-1.6947681533594334,0.0,0,-18.234757235557403,-26.281683866660867,-43.995492991670105,0.6666666666666666,1,-1.3174823960445394,-5.530534113635067,-7.377730875726613,0.0,0,0.9197826836488225,1.9178914683017396,-0.12019556849135427,0.0,0,wind,21.30348182971012,3,wind backlash sensor_noise
R1041,1041,FRAGILE,80.0,8.0,1.0189136493645916,1.2161398634918787,0.0173088497522405,0.1108193063432186,-46.3270029486992,10.605617085937329,32.86138488209738,53.31831438036468,11.57328130778417,5,0.1022230711008642,0.0985416406444714,0.1509141637626275,0.6666666666666666,7.958452740247005,15.622589317836898,31.223470010017675,31.223470010017675,0.0,0.13277777777777777,-4.775293348552143,-9.487531336493326,-13.738015364589863,0.0,0,0.3258994691241659,6.591757713459298,4.66898315093697,-0.3333333333333333,1,3.7468390846127884,-9.934979383609985,1.7005557926833852,0.0,0,0.11992760905338518,2.6006334584175725,3.713907294099247,-0.3333333333333333,1,-7.5097024940748724,-15.009481028932129,-29.81294941988457,0.33333333333333337,0,-0.22398813462079126,0.5777965076307261,4.210736354871226,0.0,0,0.0773220653500486,1.4011469159494148,0.0,-0.3333333333333333,1,sensor_noise,7.5097024940748724,3,backlash latency deadband
R1042,1042,EASY,10.0,4.0,0.6345355225855925,1.878512457550824,0.0153544680489174,0.0712261181832377,-49.36396878229857,6.009083266762791,39.7418580161884,88.8973818152837,9.276227968840187,3,0.0286149551096193,0.1155744346698264,0.2140380349134866,0.6666666666666666,7.996148260634029,12.536131689684323,22.716835039843005,22.716835039843005,0.0,0.05611111111111111,-4.624262069259036,-7.252404132394069,-10.55132068925173,0.33333333333333337,0,-1.8190755561982916,-0.14459266106555724,-3.0551891954604393,0.0,0,-2.6000463031634116,-6.138515407797423,-11.338478319499002,0.33333333333333337,0,-1.6306827727468711,1.3526779639392856,-1.094242763833293,0.0,0,-7.403351359101235,-12.018487851168688,-21.18093636987845,0.33333333333333337,0,-0.9639168033772512,-2.5814360149826783,-0.9684187135943176,0.0,0,-1.2151326376863185,0.9451224879663371,-5.089365598953307,0.0,0,sensor_noise,7.403351359101235,0,none
R1043,1043,INFEASIBLE,10.0,4.0,1.982625363455156,2.0584230791819005,0.0366488353097732,0.2305492908252783,-45.31688941225844,8.218591087043766,35.944115960988725,25.16629611766852,11.31796652199148,3,0.1417872209638548,0.0128105595463187,0.3720841841676363,0.0,26.534411609479566,81.05391903298913,104.64445545689404,104.64445545689404,0.0,0.2638888888888889,-21.887839329703002,-66.26675450545983,-79.09243178954617,0.3333333333333333,0,-0.272996276512977,-0.9477512418318383,-9.188812283892887,0.0,0,-18.7484610621452,-74.37168869144203,-86.93545800737004,0.6666666666666666,1,-0.4107754957896823,-1.2914316406661328,-6.754962715857445,0.0,0,-26.14943462979992,-80.5607934634935,-103.73404229426498,1.0,1,-2.4620926506341654,-9.694590801561063,-13.444629965394839,0.0,0,-1.4007039279441784,-4.368262956277505,-3.8831236169194625,0.0,0,sensor_noise,26.14943462979992,2,slew sensor_noise
R1044,1044,EASY,10.0,4.0,0.4917446872597913,2.0134871328012167,0.0373418153847325,0.0434827232255485,-53.94008740328896,10.944494149397409,29.44684470191288,110.92178021640078,11.393601632300443,2,0.0371059317610633,0.0425596347662661,0.130329553040952,1.0,5.140717584754547,3.9001608940256,9.55030421031878,9.55030421031878,0.0,0.07555555555555556,-2.8216615040076474,-0.2943779850859838,-0.41158277085510875,0.0,0,0.7286109590303775,0.7268282282087251,2.1900829274570945,0.0,0,-0.16401917023307266,1.7533909301804016,1.9580574057891713,0.0,0,-0.4978532841060215,-0.12136004647812237,1.0916019176571474,0.0,0,-5.056293578783975,-3.8328414951494536,-9.336746280206858,0.0,0,-0.1662333640758371,2.810188790727607,3.0674065872283354,0.0,0,-0.07114962937325764,0.3735247696001984,0.0,0.0,0,sensor_noise,5.056293578783975,0,none
R1045,1045,INFEASIBLE,10.0,4.0,0.8458287756441499,1.1993440800500703,0.0230459195585821,0.0651366125922698,-63.75196358777716,5.844684413405685,31.19851447603019,29.474259259786976,8.233604775544418,5,0.005182244071908,0.152113675925929,0.3631119397292464,0.0,21.73925116067154,45.154879419409944,65.22072740256777,65.22072740256777,0.0,0.11055555555555556,-21.648873981125618,-44.81859887934652,-64.2118857823775,1.0,1,-2.4376046466026366,-8.860793359118254,-9.151993105975599,0.0,0,-16.43355056062756,-39.24277789816697,-53.28613873490692,1.0,1,-0.6109674456439365,-1.6437367575517925,-4.8645961485298415,0.0,0,-19.217946643405558,-40.69072031971187,-53.745790874877,1.0,1,-1.2981655670660572,-4.673205800671205,-8.660453324785763,0.0,0,-0.3328622785439528,-0.7821763909736035,-2.308926432938698,0.0,0,wind,21.648873981125618,3,wind slew sensor_noise
R1046,1046,FRAGILE,10.0,4.0,1.8076743145502048,1.6586772230530185,0.0213361890829158,0.2124861681456278,-42.61818954675692,12.856764581837348,32.48420971443597,58.76267476307216,10.583002236957055,5,0.1144511803773443,0.0538470519982915,0.226207732683895,0.3333333333333333,12.91820696690664,21.87241157758299,30.18186760786964,30.18186760786964,0.0,0.10111111111111111,-7.902529967519244,-10.47028396260384,-12.707153135405495,0.3333333333333333,1,-2.6230181343173538,-12.423455633661126,-10.135679895382921,0.6666666666666667,1,2.4529562232858773,4.768391203460304,11.79826562327002,0.0,0,-0.03267917530285658,2.614019626587652,-3.2159474258850516,-0.3333333333333333,0,-12.333174281194985,-21.144580296244946,-28.49742459470584,0.6666666666666667,1,-1.9015031559769486,-7.722154248024982,-6.538434403934925,0.3333333333333333,1,-1.4770620405132409,0.32229047444207737,-2.9045765655027154,-0.3333333333333333,0,sensor_noise,12.333174281194985,4,wind backlash sensor_noise thrust_var
R1047,1047,INFEASIBLE,10.0,4.0,1.519542037992107,1.556371438829002,0.013162358718007,0.1973438956608891,-37.51364637077732,13.196881293702884,30.722876353726218,25.86617551146973,8.628506520258126,5,0.0704575534394972,0.1542195537958522,0.1566866222552353,0.0,15.464860749012125,33.8078606980144,40.62148623325195,40.62148623325195,0.0,0.06944444444444445,-15.464860749012125,-33.8078606980144,-40.62148623325195,1.0,1,-4.521339509647595,-20.22418343793555,-15.218705419958205,0.6666666666666666,1,11.32766361991391,6.39874022978757,40.80513587170373,0.0,0,-0.18070232905967742,-0.6058678357761522,-0.7907832558511387,0.0,0,-14.093218257032733,-31.085574722961926,-36.10632915352602,1.0,1,-0.8059565896699397,-2.731347901528544,-3.446578384698668,0.0,0,0.22391605960211614,0.24184891558591204,1.1925680289857894,0.0,0,wind,15.464860749012125,3,wind backlash sensor_noise
R1048,1048,EASY,10.0,4.0,0.4372222818144158,1.0786496233661522,0.0189201127990059,0.0512632271746388,-37.67839465643266,6.440074813144076,25.261169411280875,83.52672638726568,9.581336236277906,2,0.036468827690635,0.0817484562301388,0.2131993745546449,1.0,7.244277356599235,8.907914878717072,18.497227987431742,18.497227987431742,0.0,0.0661111111111111,-4.386984396560178,-4.399004143801272,-9.104142875824545,0.0,0,-0.1842442114766012,-2.9468351708380567,-2.833975970248501,0.0,0,-5.571528018573852,-8.349961555804462,-14.35341878516903,0.0,0,-1.9492321614964947,-5.285643113987092,-4.306399706748547,0.0,0,-6.708855119220947,-8.53718583543765,-17.146335825834253,0.0,0,-0.5876053954807547,-2.6634693510822176,-2.2642472669562927,0.0,0,-0.5462101562055519,-2.8210814781027187,-1.9117049622003641,0.0,0,sensor_noise,6.708855119220947,0,none
R1049,1049,FRAGILE,10.0,4.0,1.356540021360788,1.6925776501305614,0.0216005168854657,0.1911202348310675,-33.31563117154928,10.578800997157256,28.517113662527382,65.61637629799284,10.060619075035776,2,0.1032088395002621,0.2368625795473823,0.3308432453792838,0.3333333333333333,11.342209910569514,22.424121520978492,35.57480940714063,35.57480940714063,0.0,0.044444444444444446,-11.342209910569514,-22.424121520978492,-35.57480940714063,0.6666666666666667,1,-1.8566628330421437,-13.667208041209364,-16.168229080067455,0.6666666666666667,1,-5.411842301601461,-10.243315652165458,-12.50350551302466,0.3333333333333333,1,0.13682620718424943,-0.40749166487321276,-1.7735366456727704,0.0,0,-10.69598433659232,-22.15350397971263,-33.6211012507649,0.6666666666666667,1,-1.1063769353506157,-4.84173038759171,-3.3636455270460743,0.0,0,-0.12173275228309066,-0.6190754671761312,3.881355038102413,0.0,0,wind,11.342209910569514,4,wind backlash slew sensor_noise
R1050,1050,INFEASIBLE,10.0,4.0,0.4708287998713139,0.982495730346906,0.013205733709801,0.0538932850729513,-50.7623752875867,9.629127628409789,43.70071087950394,63.53064821470628,14.091474161911512,6,0.1445722059796722,0.1748649412516018,0.1245357787215727,0.3333333333333333,8.663664781226506,20.902741612611347,26.30504660854289,26.30504660854289,0.0,0.027777777777777776,-8.663664781226506,-20.902741612611347,-26.30504660854289,0.6666666666666667,1,-0.5739599324176208,-11.324091350767523,-7.048879012402736,0.3333333333333333,1,14.239575745808887,11.667824579633628,36.043426477448406,-0.3333333333333333,0,0.12244100679306058,0.7091823794054193,1.9788223296276044,0.0,0,-7.235139055078706,-19.25952583987318,-21.899346067637165,0.6666666666666667,1,-0.024622225368293726,-0.538816098394971,4.396964584221411,0.0,0,-0.17140835012835431,-1.5273966221896202,0.2363663984345976,0.0,0,slew,14.239575745808887,3,wind backlash sensor_noise
R1051,1051,EASY,80.0,4.0,1.1157179615303603,0.9222621718211302,0.0334522001707172,0.1313467956640467,-45.57190291724625,6.310969275517843,37.25510563644188,93.94741584283814,10.788886874160012,2,0.1306439973986067,0.204440880029795,0.1176015145632811,0.6666666666666666,5.347274878575358,13.45016640609447,27.714355386961664,27.714355386961664,0.0,0.1511111111111111,-3.164086224233649,-8.516418526530611,-14.28939570537403,0.33333333333333337,0,2.0909857979351063,0.7197441609872044,1.06778064339845,0.0,0,-3.1439634271313914,-11.8213375985682,-21.72614053390802,0.33333333333333337,0,0.05718098727049625,0.4693682857507646,-0.31993022665033166,0.0,0,-5.186049850853413,-13.134314384591606,-27.161129262272162,0.33333333333333337,0,0.10635679485448168,0.20072364803436216,2.7047632357363085,0.0,0,0.6565896001268481,2.8506329930283254,5.2972286568712335,0.0,0,sensor_noise,5.186049850853413,0,none
R1052,1052,FRAGILE,20.0,4.0,0.4324396984747032,0.9068735056310044,0.0240074319099497,0.0496402564145459,-41.493144301324776,6.495821787199045,29.365065269532025,35.56037258033988,10.187594234029604,4,0.1362777420441044,0.1215065185567363,0.1394719948076078,0.6666666666666666,8.130648565147842,12.845882887596595,20.089744456882023,20.089744456882023,0.0,0.06222222222222223,-8.048843726721561,-12.545297827552483,-19.18798927674969,0.33333333333333337,0,-2.171885173911961,-6.7700851188219,-3.614431068260508,0.33333333333333337,0,-2.57945848224733,-5.913376518196976,-5.941099091417524,0.33333333333333337,0,-0.3872572827067833,-1.033383113783465,-0.08735329833154637,0.0,0,-7.617662037104156,-12.213764377921292,-18.352851145459283,0.33333333333333337,0,-0.43909397635884595,-1.6271820649691175,-1.2228564363397005,0.0,0,0.44568771002745855,1.4698290857285823,4.360982216960199,0.0,0,wind,8.048843726721561,0,none
R1053,1053,EASY,10.0,4.0,0.6972810385185731,1.9190603011580407,0.0219604044624154,0.0970799924024826,-42.17579034808076,6.362886980601187,44.63048158529204,65.13876938153004,11.244915853986644,6,0.0526950865704026,0.0316463904910667,0.3161111511728902,1.0,5.388357040495687,3.853768009774036,11.459632809749749,11.459632809749749,0.0,0.09222222222222222,-1.9958863247495535,1.6785550383195234,-0.6272858060992537,0.0,0,1.2276634841717717,-0.15393934495753925,2.1981772291570536,0.0,0,7.04573492000156,17.46721416191003,15.832123861724966,-0.6666666666666667,1,-0.038169139209251135,-0.5667288946466771,1.209277279055561,0.0,0,-4.831083677347479,-3.1868248508198316,-10.104583188365687,0.0,0,-0.43989711311590085,1.0486364931564114,-0.5132238026137532,0.0,0,1.9864401881338027,2.985314954119858,6.8681758184318085,0.0,0,slew,7.04573492000156,1,slew
R1054,1054,FRAGILE,10.0,4.0,0.5509209276215362,1.9869904769683049,0.0362053249119681,0.0560790578138268,-44.61632440680029,6.540729183795667,26.69757482200136,50.22301856068367,9.048357864693536,4,0.0122631363397605,0.1641384644875442,0.3338917451344378,0.6666666666666666,5.69953380603808,10.775251909767382,15.189193773167121,15.189193773167121,0.0,0.022777777777777775,-5.073600835935067,-8.879750925937813,-11.961447892142985,0.33333333333333337,0,-1.4557837865422814,-3.7113579021088876,-1.6312924561773432,0.33333333333333337,0,-2.212732717319581,-4.831379772400331,-6.645778427821799,0.33333333333333337,0,-0.1722609381707656,-0.5094700835906316,-0.08957677904791694,0.0,0,-5.031343371381932,-10.41887143407167,-13.274589028035557,0.33333333333333337,0,-0.3700235913788692,-1.3546358044324336,-1.4706997252476501,0.33333333333333337,0,-0.028094364904191593,-0.11142509499569364,-0.5004087743698538,0.33333333333333337,0,wind,5.073600835935067,0,none
R1055,1055,FRAGILE,45.0,4.0,0.4175791486615321,1.0448076995720506,0.0365393215755815,0.0663110835968128,-35.8920265204634,5.666723994555616,42.04864037304964,40.89435747292758,14.174745558351663,4,0.0316587220400655,0.1977191091689024,0.156592751570869,1.0,5.711489302994494,7.77784490602149,15.293084471188664,15.293084471188664,0.0,0.0888888888888889,-5.711489302994494,-7.77784490602149,-15.293084471188664,0.0,0,-1.7737948749330101,-4.038181358390004,-5.794945312344668,0.0,0,-3.3965873140003953,-6.6595936723496045,-9.911083960339543,0.0,0,-0.13599221918761462,-0.5965945722550074,-0.5432082865784196,0.0,0,-5.196122473303902,-6.59023578164285,-13.135787414831038,0.0,0,-0.3704613643817716,-1.6035853271166403,-0.9232077313939762,0.0,0,-0.08829311432355791,-0.4205235753993328,-0.3502916220585064,0.0,0,wind,5.711489302994494,0,none
R1056,1056,EASY,80.0,4.0,2.0068239236250007,1.178046846792287,0.0370918681549747,0.2320736921388246,-49.42338633170286,11.816005485379511,42.28240075130349,66.577681043278,9.757600519639835,4,0.12176354443342,0.1961929183565472,0.113692132891892,0.6666666666666666,6.187845707816017,12.316016636604523,22.427672097348417,22.427672097348417,0.0,0.1711111111111111,-3.5141764713112256,-6.340858296342481,-6.247844323887858,0.0,0,5.353361614786543,-1.3965162289868562,16.57586138989129,0.0,0,-1.5326798900966994,-6.788874318627958,-11.850703974428946,0.33333333333333337,0,-0.7270383336273385,2.729822327020969,-1.6534853690571616,-0.3333333333333333,1,-6.08608902011348,-12.217084738259327,-22.16121234202237,0.33333333333333337,0,-0.03714812288141278,5.67516196264987,6.014079399619401,-0.3333333333333333,1,0.3617138045312407,4.7844477298446755,10.1863886359648,0.0,0,sensor_noise,6.08608902011348,2,latency thrust_var
R1057,1057,INFEASIBLE,10.0,4.0,3.098714800431145,1.5938589601553173,0.0212098258383496,0.2311153653033546,-67.40605938703177,6.274295471212106,32.71550744669107,41.0639026722284,8.299991915929585,4,0.091210504772465,0.073534386608809,0.4106190591285345,0.0,326.88236224410497,1329.6970875687498,2759.5864402927623,2759.5864402927623,0.0,0.5244444444444444,-302.12839113795525,-1232.814121615475,-2582.5334926293617,0.3333333333333333,0,-25.94843397595116,-109.70529905426201,-954.987148415287,0.0,0,-315.46798486796683,-1308.6535238291706,-2723.495380989773,0.3333333333333333,0,-26.802993209193232,-109.59012020759496,-142.5493970190396,0.0,0,-325.078164177605,-1327.8994128259885,-2754.2818082347876,1.0,1,-39.419664428606325,-180.33648791218388,-369.2088864839184,0.0,0,0.016308607321263935,0.02000760370037824,66.42096802111291,0.0,0,sensor_noise,325.078164177605,1,sensor_noise
R1058,1058,EASY,10.0,4.0,1.0309568128237887,1.571880677990589,0.0299134179118198,0.1653758915717232,-36.409881479526064,7.616406179218671,44.153317359034816,99.30823498259588,12.674978172962346,4,0.1280885816306342,0.116976564246982,0.1627310626954562,1.0,6.61151826484407,7.30036660584189,15.876746294078114,15.876746294078114,0.0,0.05333333333333334,-2.1124545360160436,2.344331468984186,-3.1259253410990784,0.0,0,-1.144306975009581,-4.492527905335038,-0.5283208598477973,0.0,0,12.092338787120816,8.646967873600165,28.833843233595143,-0.6666666666666667,1,0.7066210811495175,2.2984772771937925,-0.9477095207544295,0.0,0,-6.419815305499008,-7.01972626749045,-15.109308062024054,0.0,0,-0.6295918969906307,-3.0104391123860488,-1.7560779001107392,0.0,0,-0.13377020034451892,1.2425417321168526,-2.649188290759671,0.0,0,slew,12.092338787120816,1,slew
R1059,1059,INFEASIBLE,10.0,4.0,2.123959189491405,1.0473082818875024,0.0228312130456305,0.1937045717708573,-62.18466386734447,11.985979534190731,41.63085646707399,40.27519597749054,9.320257996959826,3,0.0028964321692993,0.2339091243980477,0.1972814226778824,0.0,30.720807177297434,81.00711932105078,138.14170266322014,138.14170266322014,0.0,0.1977777777777778,-30.720807177297434,-81.00711932105078,-138.14170266322014,1.0,1,-12.442325172547108,-41.03870041103267,-65.72581610125613,0.3333333333333333,0,-2.261474325952907,-59.14250091832922,-82.91566612524869,0.0,0,-0.3460750059697375,-0.797271903838265,-2.1092330565713553,0.0,0,-29.615398441308788,-78.87501429893341,-134.08174344687686,1.0,1,-3.508833463578526,-13.432775912358778,-34.35896494549749,0.0,0,0.0,0.0,0.0,0.0,0,wind,30.720807177297434,2,wind sensor_noise
R1060,1060,EASY,10.0,4.0,1.2961490993313245,1.8796548377808848,0.0259186542189898,0.1178894695812994,-57.974367261705,8.287576326212369,35.98930785844082,117.07062916099372,13.044326021792628,1,0.0296583618370095,0.0499170309074636,0.4265890557859407,1.0,7.255513621529062,5.612932791055202,14.489491454862323,14.489491454862323,0.0,0.08111111111111112,-3.5381889515923075,-0.5693244724038902,-5.650170585537435,0.0,0,-0.2991073127806052,-0.6136512678358912,3.827205341412972,0.0,0,4.0639761042144755,5.723133391032435,12.493215663162152,-0.6666666666666667,1,0.0,0.0,0.0,0.0,0,-6.894065374785747,-5.431338222229757,-13.4728619509438,0.0,0,-1.5079120025243258,-1.4976182087175323,-1.0868252237376392,0.0,0,-1.7503861439671864,-2.268078174478025,0.0,0.0,0,sensor_noise,6.894065374785747,1,slew
R1061,1061,INFEASIBLE,10.0,4.0,1.2156190586427442,1.1107049217909062,0.0158476220702681,0.1724958084164849,-42.93243764373322,8.284276925492255,48.039064846976856,44.76075299291003,8.970296219458305,3,0.0694188720742842,0.1798052114950978,0.3126335408961881,0.0,16.29118574278605,24.305365194485248,46.6610062470581,46.6610062470581,0.0,0.05722222222222221,-16.29118574278605,-24.305365194485248,-46.6610062470581,1.0,1,-5.379615469585538,-14.840134612271559,-22.91773969763171,0.3333333333333333,0,-5.0116774178158945,-4.327645639778332,-5.716040077308001,0.6666666666666666,1,0.4676857950188129,0.3045009808428283,2.8060884128613566,0.0,0,-13.87295858007173,-23.002550087494555,-40.381074628503825,1.0,1,-0.7046566406931021,2.6838865593245878,-0.902721634557409,0.0,0,-1.241909541784464,5.989171107164353,-0.5634752007047013,0.0,0,wind,16.29118574278605,3,wind slew sensor_noise
R1062,1062,FRAGILE,10.0,4.0,1.6411514978073365,1.3317562889728247,0.0186284924899132,0.1548698934424498,-58.19980855738524,11.95014568388696,39.04281486672628,50.30469259739208,8.859161956384751,4,0.0433536522380927,0.0532904919468676,0.2674730137839892,0.3333333333333333,14.02661713156399,15.085875451447052,27.37124583073602,27.37124583073602,0.0,0.10222222222222221,-8.87115545529634,-4.887727169937344,-7.085705031638742,0.3333333333333333,1,-3.3984663764787353,-10.239513134105586,-2.1618074940798913,0.3333333333333333,1,5.2607093031066245,16.287376309229263,20.674451962330476,0.0,0,-2.991569694272439,-3.9904898264070265,-3.792967060088568,0.3333333333333333,1,-12.950673887249241,-13.17028543799652,-23.948477080806477,0.6666666666666667,1,-1.594426284335949,-4.271467566923414,-2.938547270079102,0.3333333333333333,1,-0.5036064093218293,0.5036605479953007,-0.04776955115804071,0.0,0,sensor_noise,12.950673887249241,5,wind backlash latency sensor_noise thrust_var
R1063,1063,EASY,10.0,4.0,0.9133050863839572,0.9051561752299644,0.0207480262616194,0.089024853198374,-58.24477068431817,13.906953300395209,41.72208622717318,61.92404334128269,12.275070366428269,2,0.1438564864899217,0.2389732094520635,0.0870673562288214,0.6666666666666666,6.47146712579556,13.766359759183493,19.199372595738488,19.199372595738488,0.0,0.006111111111111111,-6.47146712579556,-13.766359759183493,-19.199372595738488,0.33333333333333337,0,0.5012265702062981,-0.1700619926063478,-0.9461907634970785,0.0,0,5.023400999195199,4.648231868844752,26.14466913094003,0.0,0,-0.03359187612822456,-0.08647021815095002,-0.02805133710402785,0.0,0,-6.1898230088009925,-13.323642903439907,-18.47453524215741,0.33333333333333337,0,-0.45986887595479153,-1.8596392485078574,-1.4859634057598967,0.0,0,-0.3728283322931887,-1.5653221890771896,1.8973443256907885,0.0,0,wind,6.47146712579556,0,none
