rocket_id,regime,is_fragile,seed,success,rms,osc,slew_sat,peak,max_theta
R1179,EASY,0,5,True,1.4184160894695428,0.0,0.0,2.2085777560771223,2.2085777560771223
R1179,EASY,0,6,True,1.5414819513534097,1.0,0.0,3.065729963281891,3.065729963281891
R1179,EASY,0,7,True,2.8048123080581138,5.0,0.0,4.799943680980959,4.799943680980959
R0951,EASY,0,1,True,3.172595343530295,2.0,0.0,6.826867724276508,6.826867724276508
R0951,EASY,0,2,True,2.8978553439345247,4.0,0.0,4.991883776514291,4.991883776514291
R0951,EASY,0,3,True,7.209629771825041,1.0,0.0,12.132563428551258,12.132563428551258
R0951,EASY,0,4,True,6.7890696687193905,0.0,0.0,9.911043854437136,9.911043854437136
R0951,EASY,0,5,True,1.6415492958476188,1.0,0.0,2.4572858343574926,2.4572858343574926
R0951,EASY,0,6,True,3.2041661864268085,1.0,0.0,8.489493875829181,8.489493875829181
R0951,EASY,0,7,True,3.243805097861409,3.0,0.0,5.9894154780405495,5.9894154780405495
R0579,EASY,0,1,True,3.952276747030004,4.0,0.0,7.310033595148889,7.310033595148889
R0579,EASY,0,2,True,1.8984424625907337,2.0,0.0,4.139480915254275,4.139480915254275
R0579,EASY,0,3,True,2.5867956736544806,1.0,0.0,4.418789121813364,4.418789121813364
R0579,EASY,0,4,False,9.67614635656471,0.0,0.0,17.219498932010364,17.219498932010364
R0579,EASY,0,5,True,2.512443475938852,3.0,0.0,5.22574554541076,5.22574554541076
R0579,EASY,0,6,True,3.282820715558893,1.0,0.0,9.680113480825657,9.680113480825657
R0579,EASY,0,7,True,3.961882335435489,5.0,0.0,7.459674826105686,7.459674826105686
R0193,EASY,0,1,True,0.7117551595469447,4.0,0.0,2.4076674597177474,2.4076674597177474
R0193,EASY,0,2,True,2.8509803284396362,0.0,0.0,4.3931695278321135,4.3931695278321135
R0193,EASY,0,3,True,3.0773261409891903,1.0,0.0,5.0260819994601516,5.0260819994601516
R0193,EASY,0,4,True,2.8794597157890665,2.0,0.0,6.947974760652046,6.947974760652046
R0193,EASY,0,5,True,0.6951486719667528,5.0,0.0,1.0794059488972252,1.0794059488972252
R0193,EASY,0,6,True,2.095287712499694,1.0,0.0,4.5448457915249945,4.5448457915249945
R0193,EASY,0,7,True,2.537166538896774,3.0,0.0,4.923228805393147,4.923228805393147
R0737,EASY,0,1,True,3.702172758741391,4.0,0.5916666666666667,6.764315425898474,6.764315425898474
R0737,EASY,0,2,True,3.2785419211791726,3.0,0.57,5.998652971924738,5.998652971924738
R0737,EASY,0,3,True,10.075499246404158,1.0,0.5833333333333334,16.271377272188435,16.271377272188435
R0737,EASY,0,4,True,3.030625140136703,2.0,0.5983333333333334,8.433948507659254,8.433948507659254
R0737,EASY,0,5,True,1.9633782842526606,3.0,0.59,4.005084551033208,4.005084551033208
R0737,EASY,0,6,True,6.668282642625771,1.0,0.5866666666666667,13.628418808587448,13.628418808587448
R0737,EASY,0,7,True,8.33960078911296,3.0,0.5966666666666667,15.434594617246361,15.434594617246361
R0793,EASY,0,1,True,2.595170903581092,4.0,0.0,5.894423102282217,5.894423102282217
R0793,EASY,0,2,True,2.2672867032061332,2.0,0.0,4.36670298259759,4.36670298259759
R0793,EASY,0,3,True,8.733199808491943,1.0,0.0,14.525619550833676,14.525619550833676
R0793,EASY,0,4,True,4.195724070720842,0.0,0.0,6.449758685360069,6.449758685360069
R0793,EASY,0,5,True,1.6932777155449614,2.0,0.0,2.970266697602075,2.970266697602075
R0793,EASY,0,6,True,5.058585225968887,1.0,0.0,10.451455355186324,10.451455355186324
R0793,EASY,0,7,True,5.730931338184883,1.0,0.0,8.759448793513826,8.759448793513826
R0594,EASY,0,1,True,3.1180437682737985,4.0,0.4216666666666667,5.78653875429807,5.78653875429807
R0594,EASY,0,2,True,1.0983201388337591,2.0,0.4066666666666667,3.0229191159758533,3.0229191159758533
R0594,EASY,0,3,True,4.110720633558842,1.0,0.4216666666666667,7.556261261088057,7.556261261088057
R0594,EASY,0,4,True,5.837971220336627,0.0,0.4033333333333333,8.996848241256544,8.996848241256544
R0594,EASY,0,5,True,0.643339724487979,5.0,0.39666666666666667,1.124324782768037,1.124324782768037
R0594,EASY,0,6,True,3.5389634620540327,1.0,0.42,10.151901935502401,10.151901935502401
R0594,EASY,0,7,True,1.7563177081367976,3.0,0.4166666666666667,3.9018269432001627,3.9018269432001627
R1041,EASY,0,1,True,1.6540032009030752,5.0,0.0,2.6171991906480185,2.6171991906480185
R1041,EASY,0,2,True,0.6938146247493787,2.0,0.0,1.1753933333134354,1.1753933333134354
R1041,EASY,0,3,True,3.4023346608416465,3.0,0.0,5.718106569496533,5.718106569496533
R1041,EASY,0,4,True,3.142877228556113,0.0,0.0,5.030236387107352,5.030236387107352
R1041,EASY,0,5,True,0.480837725536345,2.0,0.0,1.0412435393797133,1.0412435393797133
R1041,EASY,0,6,True,2.3142978220192356,1.0,0.0,5.516418531259024,5.516418531259024
R1041,EASY,0,7,True,0.9695145318833407,7.0,0.0,2.0018806885150218,2.0018806885150218
R0970,EASY,0,1,True,2.7180066133147216,4.0,0.44666666666666666,4.451802332060283,4.451802332060283
R0970,EASY,0,2,True,2.0676870868298236,0.0,0.4583333333333333,3.07865061328444,3.07865061328444
R0970,EASY,0,3,True,3.999483722206214,1.0,0.4483333333333333,6.8451115042950175,6.8451115042950175
R0970,EASY,0,4,True,5.279350063470321,0.0,0.43833333333333335,8.020937337422616,8.020937337422616
R0970,EASY,0,5,True,2.1328935295587867,0.0,0.43833333333333335,3.449890714029293,3.449890714029293
R0970,EASY,0,6,True,1.3051135027160206,1.0,0.44,2.153235442836538,2.153235442836538
R0970,EASY,0,7,True,3.106330206971095,3.0,0.48,6.973061014113951,6.973061014113951
R0721,EASY,0,1,True,1.0688636085440975,6.0,0.3016666666666667,1.8250321764461828,1.8250321764461828
R0721,EASY,0,2,True,1.233249048684355,0.0,0.2866666666666667,2.113348785176152,2.113348785176152
R0721,EASY,0,3,True,3.5667499385474137,3.0,0.2916666666666667,6.088742981630353,6.088742981630353
R0721,EASY,0,4,True,3.446875132673194,0.0,0.28833333333333333,5.135121637767619,5.135121637767619
R0721,EASY,0,5,True,0.9456357786460838,6.0,0.27,1.8330000259912265,1.8330000259912265
R0721,EASY,0,6,True,3.0258944337254974,1.0,0.30333333333333334,6.864221279098714,6.864221279098714
R0721,EASY,0,7,True,2.3362533245996335,3.0,0.31833333333333336,3.799725580719634,3.799725580719634
R0220,EASY,0,1,True,1.9515332624139237,4.0,0.24833333333333332,5.321835077023456,5.321835077023456
R0220,EASY,0,2,True,2.614697857821378,1.0,0.25,4.255360799718925,4.255360799718925
R0220,EASY,0,3,True,2.3723814734485695,2.0,0.215,4.060113201754326,4.060113201754326
R0220,EASY,0,4,True,3.6271402571545566,0.0,0.215,6.388116369499305,6.388116369499305
R0220,EASY,0,5,True,0.9759316533838722,3.0,0.20666666666666667,2.3411450570668775,2.3411450570668775
R0220,EASY,0,6,True,3.115950268667336,1.0,0.25166666666666665,5.4670618903721655,5.4670618903721655
R0220,EASY,0,7,True,1.1839358148958663,5.0,0.25166666666666665,2.7750021138928807,2.7750021138928807
R0764,EASY,0,1,True,3.068236585185724,4.0,0.38666666666666666,5.468712700399495,5.468712700399495
R0764,EASY,0,2,True,1.1997449149544472,2.0,0.37666666666666665,3.04968351197952,3.04968351197952
