rocket_id,Kp,opt_Kd,sr,rms
R1345,2.1201729433379146,1.0,0.65,7.089028500881904
R1345,2.8972639430499196,1.0,0.8,6.780395205601297
R1345,3.9591762464819387,1.0,0.75,6.233252961851502
R1345,5.410303258116627,1.0,0.95,5.564826585340798
R1345,7.393300909702492,1.0,0.9,4.083746409723813
R1345,10.103111735817121,1.0,1.0,3.989160166848724
R1345,13.806129088084548,1.0,1.0,3.5425075460879176
R1345,18.866385464303505,1.0,1.0,2.7756382652655414
R1345,25.781339448352636,1.0,1.0,2.2011118579168523
R1345,35.230779367293174,1.0,1.0,1.9504620495878497
R1345,48.143651237104336,1.0,1.0,1.5071650878069294
R1345,65.78938065138858,1.0,1.0,1.5514776094867404
R1345,89.90266619324312,1.0,1.0,1.2041987206131572
R1345,122.85401243525928,1.0,1.0,1.4268367604939782
R1345,167.8827671139434,1.0,1.0,1.3614733901654001
R1345,229.41557166223677,1.0,1.0,1.233982750919603
R1345,313.5015310141363,1.0,1.0,1.2714415439128088
R1345,428.4068829159843,1.0,0.95,1.4163213669002386
R1345,585.4276268957477,1.0,0.5,3.3108217706627747
R1345,800.0,1.0,0.3,47.97202934633354
R1489,0.05,1.0,0.3,13.730784141193789
R1489,0.06832612292675956,1.0,0.3,13.827851328201126
R1489,0.09336918148405317,1.0,0.3,14.138191617543901
R1489,0.1275910834330068,1.0,0.4,13.386914233121164
R1489,0.17435608102004116,1.0,0.35,12.938651370848186
R1489,0.23826150049606765,1.0,0.4,12.623291883638679
R1489,0.32558969143217004,1.0,0.3,12.517335462677421
R1489,0.4449256256096033,1.0,0.35,11.819000288300037
