rocket_id,td,keff,u_max,latency_steps,Iyy,motor_scale,max_gimbal_deg,wind_original,wind_fixed,servo_slew,static_margin,backlash,deadband,opt_Kd,kp_floor,kp_ceiling,window_ratio,peak_sr,floor_censored,ceil_censored,td_bin,lat_bin
R6883,83.51678144660303,8.18587443372066,10.202548563726603,1,0.02776249552120242,2.8935680384102302,12.753185704658254,0.09723532105192753,0.25,96.14191164406907,-0.18051168890234986,0.09215892626241763,0.0653065811201801,1.0,1.5515097685336101,313.5015310141363,202.06223471634232,1.0,False,False,td80-120,lat1
R7019,37.6174464367618,8.962559787785517,4.197176624475984,2,0.01134308945698572,1.2944150136112271,5.246470780594979,0.41321500647697523,0.25,149.83670231230496,0.0747615278584367,0.09011079822929594,0.024046460211635413,1.0,0.830846829688979,585.4276268957477,704.6155873458624,1.0,False,False,td0-40,lat2-3
R7034,140.70105941342405,14.777286036867212,9.521441153835356,2,0.007645461485130182,1.4384954856642251,11.901801442294195,0.19329627770786034,0.25,139.85887994606327,-0.12208668056073757,0.12148790004767956,0.0291775042057255,1.0,1.135370852372753,800.0,704.6155873458625,1.0,False,True,td120-180,lat2-3
R7102,357.62126317860316,43.259635473998415,8.266857990367361,2,0.005173104217218341,2.849339521470498,10.333572487959202,0.06767178156074603,0.25,122.22496779508376,-0.18083507320683,0.08557618631461,0.02828326178747921,1.0,7.393300909702492,428.4068829159843,57.94527886099843,1.0,False,False,td300+,lat2-3
R7135,209.91635543364092,17.5842858959988,11.937724208715586,6,0.01121904107430104,2.51183202257669,14.922155260894483,0.27651410904425505,0.25,139.01970025131087,0.14565410062623524,0.1910545391406592,0.012377215531823586,7.999999999999999,,,,0.6,False,False,td180-300,lat5-6
R7136,82.38204724246627,15.742776509062583,5.233006210501795,1,0.012197390450278681,2.444884655979772,6.541257763127243,0.2655432706705398,0.25,68.44909015397823,-0.20010437092225328,0.08677979452256226,0.13041921710906093,1.0,2.1201729433379146,313.5015310141363,147.86601819404984,1.0,False,False,td80-120,lat1
R7309,354.80018580132094,37.37955890267901,9.491823772588505,2,0.005514826592602022,2.6246787306518113,11.864779715735631,0.21934486103243916,0.25,124.68150549023684,-0.04014184823254485,0.22425403445926895,0.010659289003228592,1.0,10.103111735817121,428.4068829159843,42.40345886675829,1.0,False,False,td300+,lat2-3
R7587,8.116201007149744,0.8602146561000319,9.435088032499104,4,0.09212450837870997,1.009002261357134,11.793860040623882,0.3833027629240863,0.25,156.61951655886747,0.19964599142021267,0.17335689590776435,0.050569748805253355,1.0,0.05,167.8827671139434,3357.655342278868,1.0,True,False,td0-40,lat4
R7647,312.2013410155477,35.39950437348753,8.819370399133922,2,0.005895445711501107,2.6571981699724434,11.0242129989174,0.3407179348361935,0.25,135.63193282100139,-0.11140340325527878,0.10520598283685777,0.03070584959879097,1.0,3.9591762464819387,585.4276268957477,147.8660181940497,1.0,False,False,td300+,lat2-3
R7688,346.60943167819937,40.61430777958492,8.534170607049596,6,0.005123775418463512,2.649593563330513,10.667713258811995,0.2964096621491526,0.25,157.69256050413605,0.2257605185021429,0.20582967034253866,0.030523794873345715,2.0,,,,0.55,False,False,td300+,lat5-6
R7720,44.65097159509918,6.462201326800688,6.909560587337043,4,0.014477609012970401,1.1912075751210356,8.636950734171304,0.20929697034029143,0.25,76.87848285364296,-0.2830743116229676,0.11936685968210697,0.08335206927508763,1.0,1.5515097685336101,167.8827671139434,108.2060651623326,1.0,False,False,td40-80,lat4
R7735,63.824626888884126,11.723609831956248,5.444110457762829,4,0.016448930644372976,2.455325897292058,6.805138072203535,0.1579723084668781,0.25,176.1870662491146,0.17121168128727954,0.03845109708970632,0.05152805624200609,1.0,2.8972639430499196,229.41557166223677,79.18352492963875,1.0,False,False,td40-80,lat4
R7792,150.8097630034608,14.390161265655516,10.48006066223824,3,0.010995198337450567,2.0145536951518563,13.1000758277978,0.36547787249439184,0.25,143.06058319879142,-0.00016074809379701405,0.19744249326767777,0.1287207748770725,1.0,1.135370852372753,313.5015310141363,276.122581761691,1.0,False,False,td120-180,lat2-3
R7835,200.8185421099314,31.818395807032903,6.311397448439055,4,0.005401981483414957,2.1884744960191522,7.889246810548819,0.20639162403784284,0.25,117.25562563318803,0.03675738673574869,0.20543712037462142,0.14443924169769087,1.0,13.806129088084548,48.143651237104336,3.4871216204008237,0.95,False,False,td180-300,lat4
R7855,337.900011103014,35.065222439887194,9.636328749440581,1,0.006534339525496571,2.91734918207766,12.045410936800724,0.4489742452288959,0.25,132.7229750406228,0.19934102519554014,0.21989024430819068,0.1476382414833326,1.0,1.135370852372753,800.0,704.6155873458625,1.0,False,True,td300+,lat1
R7900,64.75046905503515,6.801190570243423,9.520460923170052,2,0.03134123176036141,2.7140080005574947,11.900576153962566,0.06991612285287967,0.25,133.47060904910097,0.11163837124083154,0.11438186599241999,0.0008781193108038543,1.0,0.05,428.4068829159843,8568.137658319685,1.0,True,False,td40-80,lat2-3
R8015,114.73222806082197,12.149701351540617,9.443213848731647,5,0.013577921207312996,2.1004338351135328,11.804017310914558,0.16308532458192843,0.25,194.50365947249935,0.243087921415773,0.059319836025820326,0.12348921410908537,1.0,5.410303258116627,65.78938065138858,12.160017195466866,1.0,False,False,td80-120,lat5-6
R8026,106.92914768648762,14.432652250627525,7.408835592351946,1,0.014279910607058032,2.6241083003070536,9.261044490439932,0.2752341508444659,0.25,112.9757614975604,-0.05619088973656555,0.19539054150802818,0.06232795160981842,1.0,1.5515097685336101,800.0,515.6267889670523,1.0,False,True,td80-120,lat1
R8162,132.37208106665219,16.237805571512183,8.15209176410435,6,0.006133515298848339,1.268080745971838,10.190114705130439,0.21401077534462964,0.25,62.29704778170843,0.26164083061263704,0.19180241199584266,0.017260735579696308,1.0,5.410303258116627,65.78938065138858,12.160017195466866,1.0,False,False,td120-180,lat5-6
R8198,391.51126444543274,40.59686163468009,9.643880060693709,1,0.005625469816275063,2.90777888725236,12.054850075867137,0.055016445731884,0.25,131.5937195927162,0.11297900900165303,0.22094118169591664,0.08085266624631339,1.0,2.1201729433379146,800.0,377.32770928607,1.0,False,True,td300+,lat1
R8333,174.30534599486742,17.141966303414087,10.168340253950436,3,0.013636526228386701,2.9762849468790424,12.710425317438045,0.4384658182870809,0.25,116.27441221699607,0.02280309802088809,0.17659350551437375,0.13071888283637392,1.0,2.8972639430499196,229.41557166223677,79.18352492963875,1.0,False,False,td120-180,lat2-3
R8400,22.0846592886953,4.350727668718048,5.076084041638624,6,0.03555424689438735,1.9695340900048037,6.34510505204828,0.41620055710619414,0.25,80.56855042368673,0.0033002080340521767,0.1251422274237975,0.03291857134868332,1.0,0.830846829688979,122.85401243525928,147.86601819404993,1.0,False,False,td0-40,lat5-6
R8442,14.858850566535493,2.2172859694863445,6.701368597023003,5,0.08454884423176365,2.386929009872256,8.376710746278754,0.26224589206552323,0.25,188.95160784450857,0.25714128161938327,0.10609759374372704,0.06515140282561889,1.0,0.05,229.41557166223677,4588.311433244735,1.0,True,False,td0-40,lat5-6
R8769,4.2263480710408965,2.094458996547181,2.0178710005821263,1,0.08572839268042082,2.286160213723009,2.522338750727658,0.361627200600472,0.25,156.5609939411105,-0.10017821283968156,0.1903642498661425,0.1029013129229024,1.0,1.135370852372753,313.5015310141363,276.122581761691,1.0,False,False,td0-40,lat1
R8801,54.53515072127663,16.783875760220724,3.249258484773212,3,0.013685702758378951,2.924620218034605,4.061573105966515,0.18485548113408273,0.25,186.85157687496746,0.1621236402727348,0.15479342318917216,0.10033449578396733,2.0,5.410303258116627,585.4276268957477,108.20606516233254,1.0,False,False,td40-80,lat2-3
R8892,184.92325929131215,23.789192043889823,7.7734148747102605,1,0.00932666135299868,2.824984172295962,9.716768593387826,0.10765045454988126,0.25,140.95824026649743,-0.0832484782517694,0.07676421322414033,0.1301460910239787,1.0,1.5515097685336101,800.0,515.6267889670523,1.0,False,True,td180-300,lat1
R8909,81.89145079924114,7.706380767058687,10.62644752116198,2,0.009093623010471702,0.8922725406898899,13.283059401452475,0.1982216427624085,0.25,139.8279239623922,-0.00854465934119375,0.1351894895648484,0.03961621083587718,1.0,0.09336918148405317,585.4276268957477,6270.03062028272,1.0,False,False,td80-120,lat2-3
R8922,101.87661962849734,8.664746237406142,11.757599915470218,4,0.0270471553101833,2.9839226538635897,14.696999894337772,0.13206022910252585,0.25,199.30595539291028,-0.189038192499063,0.04238907838756608,0.031779922495710176,1.0,0.830846829688979,229.41557166223677,276.12258176169087,1.0,False,False,td80-120,lat4
R8959,128.3895221547304,11.897967175472928,10.790878833436274,4,0.01682348660727715,2.5485836453261346,13.488598541795342,0.3476504105957552,0.25,69.09528530892834,-0.12159543241098125,0.18651808090863203,0.0626461105788553,2.0,10.103111735817121,229.41557166223677,22.70741704745504,1.0,False,False,td120-180,lat4
R9127,131.0410007997548,12.30579546930998,10.6487224760532,6,0.016409773501894535,2.5711203033438723,13.3109030950665,0.11374645561224547,0.25,90.09352687618996,0.24036744814677397,0.18001273229511083,0.14907327126117828,1.0,2.1201729433379146,65.78938065138858,31.03019537067219,1.0,False,False,td120-180,lat5-6
R9699,105.0524924304653,8.934699477774997,11.757809279627441,3,0.020889099418997976,2.3763466018657304,14.6972615995343,0.2558353371631678,0.25,196.69816676239333,0.2534115418408262,0.11495312751385683,0.008959425089908725,1.0,0.1275910834330068,428.4068829159843,3357.65534227887,1.0,False,False,td80-120,lat2-3
R9809,154.2200540227948,15.438703098362476,9.989184521538752,1,0.007712081037486605,1.515976672178882,12.48648065192344,0.29471260943005223,0.25,179.350807816982,-0.17607571245549725,0.22917888458972824,0.0001962045082830104,1.0,0.830846829688979,800.0,962.8730247420859,1.0,False,True,td120-180,lat1
R9812,13.436027459582201,4.194965412404011,3.202893501780366,1,0.03805347894407542,2.0325108388528137,4.003616877225458,0.31107994974706416,0.25,165.45778515237956,-0.2838598446261293,0.16942234454394806,0.06397885963897232,1.0,1.5515097685336101,313.5015310141363,202.06223471634232,1.0,False,False,td0-40,lat1
